rownames(tcReadCount),DMSO.L10a.1,DMSO.L10a.2,DMSO.L10a.3,TPG.L10a.1,TPG.L10a.2,TPG.L10a.3,p.value,q.value,ranking,log2FC,lfcSE,baseMean,stat,zero,log2_baseMean,deg
TTC1|ENSG00000113312.12|chr5,650,272,551,351,280,325,0.0420436890746613,0.213821449554181,1823.0,-0.510753571628877,0.251220660757992,393.229526563152,-2.03308744626263,0,8.61922784366816,ns
PWWP2A|ENSG00000170234.13|chr5,163,160,253,80,206,170,0.293061591460576,0.608874709917253,5157.0,-0.339883783519473,0.323258894101802,166.916262465387,-1.05142902398359,0,7.382980711492624,ns
ZBED8|ENSG00000221886.4|chr5,130,75,69,35,24,37,0.0024689578747498,0.0362392055316937,580.0,-1.43461977543499,0.473922307861726,60.6519169437577,-3.02712016639986,0,5.922481338280117,down
SLU7|ENSG00000164609.10|chr5,221,143,276,154,235,316,0.491192663583018,0.764746606524809,7581.0,0.200085747655117,0.290647783446065,218.805041433957,0.688413120797968,0,7.773502169075109,ns
PTTG1|ENSG00000164611.13|chr5,892,601,585,334,450,358,1.4408559904602e-05,0.000691024480541,172.0,-0.836526491239605,0.192857306140555,525.966756393027,-4.33754109699087,0,9.03882780696806,down
NUDCD2|ENSG00000170584.11|chr5,352,234,267,239,238,295,0.725361577000325,0.899553524941994,10238.0,-0.0853543805145992,0.242965625057592,267.824417078467,-0.351302290167043,0,8.06514368438842,ns
HMMR|ENSG00000072571.20|chr5,66,87,40,46,32,38,0.166969794846697,0.460338849495457,3688.0,-0.734172813457104,0.531236986493866,52.8746514351713,-1.38200620838282,0,5.724504342492861,ns
MAT2B|ENSG00000038274.18|chr5,632,450,657,570,722,573,0.361866555160583,0.670891638293304,5976.0,0.143580017170107,0.157466316616374,588.799669898937,0.911814159722189,0,9.20163305234611,ns
WWC1|ENSG00000113645.15|chr5,167,85,134,101,114,73,0.28903209027406,0.606709146699062,5102.0,-0.358304062681394,0.337943845565572,109.086448112839,-1.06024733807993,0,6.769328075535385,ns
RARS1|ENSG00000113643.9|chr5,231,289,165,246,234,208,0.99377378571464,0.996718960469144,13223.0,-0.002433757515364,0.311880984079778,231.929789178064,-0.0078034815830307,0,7.857544322131959,ns
FBLL1|ENSG00000188573.8|chr5,8,4,28,47,4,28,0.204946337218966,1.0,4114.0,1.21693984779718,0.960046260872651,20.4905224040995,1.26758459190396,0,4.356884861090902,ns
PANK3|ENSG00000120137.7|chr5,493,396,557,227,441,351,0.0161200695049983,0.121679751626313,1164.0,-0.492763461081367,0.204790289787985,399.691110647115,-2.40618567214058,0,8.642741676548756,ns
SPDL1|ENSG00000040275.17|chr5,323,174,264,200,256,202,0.514773396727862,0.77898008517255,7929.0,-0.153719059531347,0.23597421895444,230.036192526814,-0.651423109746686,0,7.84571705386244,ns
TLX3|ENSG00000164438.6|chr5,193,82,80,102,62,107,0.512815551612747,0.777899132999917,7913.0,-0.278553766489938,0.425623884586238,103.074162700466,-0.654459903632356,0,6.687538931643033,ns
NPM1|ENSG00000181163.14|chr5,1727,1510,1663,1213,1508,1377,0.0860956549114747,0.32370239624647,2562.0,-0.233443379349379,0.136010507226364,1482.32368255871,-1.71636283188663,0,10.533644795891417,ns
STK10|ENSG00000072786.13|chr5,28,7,23,41,30,10,0.427389121614388,1.0,6781.0,0.616997801802338,0.777401028134273,22.6334057723367,0.793667334455557,0,4.500381786039322,ns
UBTD2|ENSG00000168246.6|chr5,231,189,238,128,228,172,0.22270652270573,0.539877516536135,4306.0,-0.307263794301308,0.251987180825336,192.996287246113,-1.21936279970642,0,7.592429283780299,ns
SH3PXD2B|ENSG00000174705.13|chr5,25,5,10,1,7,54,0.484428828446508,1.0,7515.0,0.775010813830151,1.10842958742945,16.651016709187,0.699197154803018,0,4.057538365668575,ns
NEURL1B|ENSG00000214357.9|chr5,17,7,38,1,16,13,0.312513703209702,1.0,5385.0,-1.01482038663211,1.00481089448363,14.1868740253685,-1.00996156809547,0,3.826484831930911,ns
DUSP1|ENSG00000120129.6|chr5,213,151,234,282,557,373,4.97842920480489e-06,0.0002912557624853,141.0,1.0340050695406,0.226472670980151,292.405105420984,4.56569468212448,0,8.191824690877773,up
ERGIC1|ENSG00000113719.17|chr5,176,166,229,59,130,72,0.0003571723881014,0.0084421634081618,355.0,-1.14045154564527,0.31946676396124,134.827391551622,-3.56985976100987,0,7.074969814196642,down
RPL26L1|ENSG00000037241.7|chr5,571,376,540,351,456,401,0.146692636927824,0.430475831383003,3441.0,-0.253648597097965,0.174771770847867,438.893343064263,-1.45131330916569,0,8.777726577992311,ns
CREBRF|ENSG00000164463.12|chr5,117,62,113,48,197,104,0.548940800286357,0.802513087137745,8276.0,0.247961099131947,0.413718025529032,100.966015968419,0.5993480675996,0,6.657725969443439,ns
BNIP1|ENSG00000113734.18|chr5,179,125,240,192,175,192,0.675956887916254,0.876035878777876,9706.0,0.118239694315022,0.28287912586209,181.102208608995,0.417986636358128,0,7.500660330374318,ns
NKX2-5|ENSG00000183072.10|chr5,193,58,199,192,151,157,0.42855870327367,0.723906084929482,6790.0,0.288868811281871,0.364889796014384,154.141213998244,0.791660425797393,0,7.268108848390062,ns
STC2|ENSG00000113739.11|chr5,561,427,484,3150,4227,3193,3.88011301548437e-116,8.00176306618265e-113,4.0,2.8702490552599,0.125295425804444,1985.18486430556,22.9078518775271,0,10.955057644875932,up
CPEB4|ENSG00000113742.14|chr5,325,219,301,159,298,239,0.26810521084809,0.586786915438019,4860.0,-0.258040440856434,0.233006965593919,249.342215842526,-1.10743659614942,0,7.961983354315032,ns
MSX2|ENSG00000120149.9|chr5,879,452,763,1009,1525,987,1.61958842469366e-06,0.0001095080730762,122.0,0.797389841027676,0.166265449909271,908.664925733184,4.79588418076518,0,9.827604581991785,up
SFXN1|ENSG00000164466.13|chr5,556,466,635,252,480,391,0.0054019181282386,0.0617180368972858,757.0,-0.550864814579359,0.198007852362118,451.649441490473,-2.78203519712912,0,8.819059614523438,ns
THOC3|ENSG00000051596.10|chr5,377,192,310,251,432,334,0.25640461779863,0.573526629590419,4738.0,0.253680484629407,0.223520805689543,305.560106962226,1.13493007439206,0,8.255312391379384,ns
SIMC1|ENSG00000170085.18|chr5,109,137,110,194,131,121,0.328150288396331,0.642971907121457,5545.0,0.355861874504262,0.363924096098131,136.028712787941,0.977846419953201,0,7.087767395843139,ns
KIAA1191|ENSG00000122203.15|chr5,497,324,512,204,381,291,0.0051171261375846,0.0594523570548396,744.0,-0.578167540908789,0.206520374796149,355.91830651947,-2.7995665874589,0,8.475402328988343,ns
ARL10|ENSG00000175414.7|chr5,87,73,115,39,89,81,0.339023493287675,0.654635954150288,5665.0,-0.382975527123067,0.400561591168112,78.3009059213141,-0.956096479460848,0,6.290957094110277,ns
NOP16|ENSG00000048162.22|chr5,985,834,900,847,1046,814,0.913102940584116,0.974126047623437,12331.0,0.0165620715367575,0.151770849282802,893.362242910197,0.109125511354928,0,9.803101471595989,ns
HIGD2A|ENSG00000146066.3|chr5,714,372,564,419,322,344,0.0265653158643466,0.166644327425851,1450.0,-0.509592306357247,0.22976899374703,446.738952386869,-2.21784627267113,0,8.803288242413064,ns
CLTB|ENSG00000175416.16|chr5,157,63,169,73,65,50,0.01795981805601,0.131222798178943,1212.0,-0.94121786967495,0.39773485911723,92.1944894520842,-2.36644550533986,0,6.52660861693312,ns
FAF2|ENSG00000113194.13|chr5,725,646,853,766,866,812,0.276176355209883,0.594649910674021,4952.0,0.174235301935065,0.160003172100243,769.778924872067,1.08894904799704,0,9.588300363133444,ns
RNF44|ENSG00000146083.12|chr5,306,171,290,196,289,197,0.601569945500007,0.836257243078792,8873.0,-0.122817817626425,0.235218205202859,233.799504606341,-0.522144183187279,0,7.8691280627463795,ns
GPRIN1|ENSG00000169258.7|chr5,51,9,23,51,10,13,0.93544198190807,1.0,12578.0,0.0671196130122028,0.82863757589796,26.0048423486754,0.0809999630290336,0,4.700708386677518,ns
TSPAN17|ENSG00000048140.18|chr5,35,11,22,10,5,10,0.136393980594156,1.0,3314.0,-1.30061537012356,0.873274403122238,14.8959986367053,-1.48935473829696,0,3.896852940860013,ns
UIMC1|ENSG00000087206.17|chr5,205,166,257,229,339,280,0.0425530942894615,0.215294928375775,1833.0,0.46454730410122,0.22905880062435,240.923555571986,2.02807009743784,0,7.9124316453914485,ns
ZNF346|ENSG00000113761.12|chr5,278,161,300,68,241,168,0.0587683617974936,0.262753504860447,2105.0,-0.625040511081131,0.330722873524281,193.037553765158,-1.88992223132472,0,7.592737728254761,ns
NSD1|ENSG00000165671.22|chr5,116,98,153,39,119,91,0.142608610192185,0.425299503064112,3386.0,-0.565650786090688,0.385808043178559,99.105811590085,-1.46614565479366,0,6.630897754785102,ns
RAB24|ENSG00000169228.14|chr5,87,69,122,54,109,75,0.582679174574884,0.825388639602682,8678.0,-0.20713111113135,0.376961505453689,83.1509437955554,-0.549475498518236,0,6.3776607336427205,ns
MXD3|ENSG00000213347.11|chr5,21,5,14,9,8,2,0.383370483371621,1.0,6260.0,-0.957413216203132,1.09832516035144,9.31212852852831,-0.871702889786104,0,3.219110970852591,ns
PRELID1|ENSG00000169230.10|chr5,699,489,537,409,393,414,0.0229832828766902,0.151187480422502,1369.0,-0.450401331663457,0.198090720501022,484.304946330833,-2.27371242087603,0,8.919771927404582,ns
LMAN2|ENSG00000169223.16|chr5,255,191,263,237,303,246,0.392826696750149,0.693881674837683,6369.0,0.186618886544744,0.218394814425777,244.702179112959,0.854502370101683,0,7.934883138684718,ns
RGS14|ENSG00000169220.18|chr5,24,12,43,43,24,26,0.575004321413059,1.0,8576.0,0.375862017636464,0.670348196723443,28.3354150009357,0.560696693857937,0,4.824534427223894,ns
F12|ENSG00000131187.11|chr5,47,2,4,25,7,4,0.796170577770045,1.0,10968.0,-0.298454722454369,1.15542982183083,14.2623340188757,-0.258306230993289,0,3.834138191810554,ns
GRK6|ENSG00000198055.11|chr5,195,71,263,127,123,115,0.25217902362048,0.569144942775743,4685.0,-0.416672884292186,0.363883329930661,142.923243517585,-1.1450727472775,0,7.159096749879934,ns
PRR7|ENSG00000131188.12|chr5,24,11,18,8,28,40,0.466225984511867,1.0,7304.0,0.563499667630217,0.773365208583813,20.7456567441242,0.728633330509007,0,4.374737424138082,ns
PDLIM7|ENSG00000196923.14|chr5,8,3,26,25,22,9,0.438830721038126,1.0,6932.0,0.729186335592689,0.941895267885133,15.0219914335757,0.774169231394435,0,3.9090041754425875,ns
DOK3|ENSG00000146094.16|chr5,18,9,13,34,15,4,0.564599534337863,1.0,8418.0,0.536275559025515,0.930996539481014,15.6293098895997,0.576023149693406,0,3.966182172595856,ns
DDX41|ENSG00000183258.12|chr5,113,30,85,98,74,80,0.529600171124132,0.789522523858755,8094.0,0.282023326786079,0.448641321858811,77.9541416589321,0.628616476114148,0,6.284553769408516,ns
TMED9|ENSG00000184840.12|chr5,948,692,1016,1157,1509,1232,5.64269850895735e-06,0.0003232404166693,144.0,0.594148641189646,0.130888385146481,1072.94977704717,4.53935343861655,0,10.067366832237658,up
B4GALT7|ENSG00000027847.14|chr5,214,136,141,60,180,113,0.157537818622488,0.444587569557614,3585.0,-0.491249624485818,0.347565613228576,135.576311592836,-1.41340111273536,0,7.082961317120856,ns
N4BP3|ENSG00000145911.6|chr5,12,6,9,4,3,13,0.779962023056824,1.0,10802.0,-0.327428408705569,1.17203041538434,7.72029845811568,-0.279368525259814,0,2.9486566215503958,ns
RMND5B|ENSG00000145916.19|chr5,138,42,130,179,102,70,0.458644636574,0.744625166656526,7205.0,0.334203340663299,0.450967666639094,108.296915026909,0.741080492874359,0,6.758848336333425,ns
NHP2|ENSG00000145912.10|chr5,430,189,331,241,167,224,0.100064704886432,0.354111433122341,2768.0,-0.4726955090065,0.287433266072642,257.690731325906,-1.64454001955027,0,8.009496836748628,ns
HNRNPAB|ENSG00000197451.12|chr5,3659,1652,3854,2437,3305,2614,0.734749181748448,0.904213934095621,10325.0,-0.056148298609175,0.165719689097813,2815.20416050797,-0.338814892272906,0,11.459023835980723,ns
CLK4|ENSG00000113240.14|chr5,32,28,48,60,100,75,0.0102014566650717,0.0918204266803566,973.0,1.14523458586654,0.445803063887412,55.8363356533648,2.5689248877746,0,5.803132360428777,ns
ZNF354A|ENSG00000169131.13|chr5,46,16,61,70,33,40,0.515466948002957,0.779055854539464,7936.0,0.38183614216447,0.587125167221269,43.8370274156113,0.650348790142338,0,5.454078067497951,ns
ZNF354B|ENSG00000178338.11|chr5,34,10,28,15,100,49,0.0732145632220651,1.0,2353.0,1.18856608466909,0.663450829950806,36.4493437156165,1.7914908400329,0,5.187820933397068,ns
ZNF879|ENSG00000234284.7|chr5,23,39,34,6,68,99,0.274186828187485,0.593159717980522,4927.0,0.786013378682847,0.718823825339706,44.0562490888762,1.09347151690665,0,5.4612747653407645,ns
ZNF354C|ENSG00000177932.7|chr5,8,2,7,8,5,22,0.300782586278566,1.0,5255.0,1.19534286533797,1.15519228551453,8.64078340064919,1.03475662045783,0,3.111162117596608,ns
HNRNPH1|ENSG00000169045.17|chr5,40,73,57,30,115,114,0.301908106964302,0.616212617389267,5268.0,0.532607388447728,0.515917374404187,70.5359172822715,1.03235016859592,0,6.140286167857636,ns
RNF130|ENSG00000113269.14|chr5,275,189,250,137,215,128,0.0294696957540594,0.17666825601398,1524.0,-0.550724455745314,0.252957093038387,193.430537278255,-2.1771457330186,0,7.595671763814471,ns
MAPK9|ENSG00000050748.18|chr5,208,104,216,133,180,107,0.369448456677085,0.67538447754326,6064.0,-0.2694274018934,0.300195331475223,152.240055787315,-0.897506968444101,0,7.250204185165009,ns
GFPT2|ENSG00000131459.13|chr5,5,8,37,36,11,3,0.862439411843913,1.0,11834.0,0.179614668554862,1.0366188219922,16.7397846889404,0.173269734973241,0,4.065209066611007,ns
CNOT6|ENSG00000113300.13|chr5,354,246,307,131,245,241,0.0327965968381528,0.187483802715123,1602.0,-0.533028728659803,0.249713100538286,247.469787093791,-2.13456453630505,0,7.951108591045273,ns
FLT4|ENSG00000037280.16|chr5,105,60,75,95,72,52,0.901178433443421,0.968846216650186,12213.0,-0.0520755650851437,0.419379703783142,75.6501003357298,-0.124172831005841,0,6.2412700907961804,ns
MGAT1|ENSG00000131446.17|chr5,231,184,250,203,181,145,0.309362991990185,0.62309423536354,5353.0,-0.273523909484688,0.269068252877752,196.810377551964,-1.01655957757662,0,7.620662483866667,ns
ZFP62|ENSG00000196670.14|chr5,188,228,259,153,271,157,0.395272689639064,0.695771733576747,6389.0,-0.236783061746147,0.278537423903893,205.903152940843,-0.850094247399398,0,7.685822111523869,ns
BTNL9|ENSG00000165810.17|chr5,41,15,18,29,37,27,0.53568565859641,1.0,8151.0,0.397278705412737,0.641444346043837,27.0316692315961,0.619350233364729,0,4.756578697318245,ns
TRIM41|ENSG00000146063.20|chr5,98,95,129,52,80,57,0.038851665814751,0.205309027101781,1746.0,-0.755854108101311,0.365897354240856,83.4615990499831,-2.0657545055758,0,6.383040656506896,ns
RACK1|ENSG00000204628.12|chr5,2740,1603,2201,2286,2681,2360,0.0872209831526028,0.32570660481024,2582.0,0.220794213384436,0.129101091753797,2267.06641537701,1.71024280573476,0,11.14661094117154,ns
TRIM52|ENSG00000183718.6|chr5,64,85,67,41,109,47,0.652913930971505,0.860691475118464,9461.0,-0.206719719315451,0.459665409739514,67.5608785890702,-0.449717805463317,0,6.078116184540171,ns
DUSP22|ENSG00000112679.15|chr6,224,97,179,67,90,134,0.0502084793865832,0.237618902157157,1980.0,-0.696810048338813,0.355845114981524,127.173677051222,-1.95818354391346,0,6.990656276139067,ns
EXOC2|ENSG00000112685.14|chr6,64,84,80,84,121,89,0.347124171823609,0.659718577051085,5780.0,0.353776830511847,0.3762854428381,86.4464537116187,0.940182080506533,0,6.433734876365088,ns
FOXQ1|ENSG00000164379.7|chr6,117,114,106,48,91,37,0.0157104669380008,0.120107174950481,1153.0,-0.966875715463955,0.400267621712252,83.9544383969206,-2.41557313911099,0,6.391534692640071,ns
FOXF2|ENSG00000137273.6|chr6,414,319,338,156,506,268,0.387531477808443,0.68902948607253,6311.0,-0.241741244351994,0.279759854133754,321.4596267614,-0.864102696580677,0,8.328493745590354,ns
FOXC1|ENSG00000054598.9|chr6,5784,4807,5919,4328,5802,4916,0.297464972044322,0.612993026742312,5209.0,-0.108263115517909,0.103910805322099,5174.37774750997,-1.04188505884753,0,12.337169664267723,ns
GMDS|ENSG00000112699.11|chr6,240,176,272,100,179,149,0.0124968620817456,0.104431895144236,1052.0,-0.65856169105861,0.263657276707344,180.529014821047,-2.49779448260631,0,7.496086917050058,ns
WRNIP1|ENSG00000124535.16|chr6,174,99,208,139,177,146,0.979766861723238,0.992818807794731,13041.0,0.0072872925285324,0.287340247614984,152.597348283418,0.0253611966615163,0,7.25358608214637,ns
SERPINB1|ENSG00000021355.13|chr6,66,74,55,67,46,44,0.55138157441444,0.804447578235712,8294.0,-0.281654516850054,0.472819713576675,59.4804505300977,-0.595691145615439,0,5.894343669901704,ns
SERPINB6|ENSG00000124570.21|chr6,20,32,33,8,15,4,0.0340497922033162,1.0,1630.0,-1.70633813513704,0.805073364814162,18.5544309930548,-2.11948154008414,0,4.213691853611552,ns
NQO2|ENSG00000124588.22|chr6,76,42,22,27,45,32,0.470757618191348,0.751554014410766,7356.0,-0.417835942875651,0.579324417783935,39.7517564413846,-0.721246904237148,0,5.31294670253697,ns
RIPK1|ENSG00000137275.16|chr6,61,39,62,60,61,62,0.574056198111749,0.820833693573205,8567.0,0.242549331458143,0.431515023450016,56.6235200564823,0.562087802920351,0,5.823329533466532,ns
BPHL|ENSG00000137274.13|chr6,79,59,71,40,76,81,0.87618883133816,0.959978970608113,11971.0,-0.0653812167778663,0.419642089887391,66.1781056053724,-0.155802333353671,0,6.048282088972812,ns
TUBB2A|ENSG00000137267.7|chr6,287,202,308,204,355,252,0.824952428732723,0.940701214351152,11449.0,0.0491896779124246,0.222396780985612,260.249322882207,0.221179810671841,0,8.02375059969422,ns
TUBB2B|ENSG00000137285.11|chr6,601,396,647,654,841,777,0.0012413257529946,0.0217052648595126,486.0,0.519368086599366,0.160834395407841,639.984952731611,3.22921030220159,0,9.321894174770664,ns
PSMG4|ENSG00000180822.12|chr6,288,217,177,121,160,107,0.0059227129175812,0.06471054153262,793.0,-0.801410866165543,0.291207189351586,175.766118365248,-2.7520298106307,0,7.457513185299259,ns
SLC22A23|ENSG00000137266.15|chr6,83,90,92,58,57,79,0.297260838390836,0.612993026742312,5207.0,-0.419706761567812,0.402663851535818,76.5398517742819,-1.04232540360151,0,6.258139201998873,ns
PXDC1|ENSG00000168994.14|chr6,99,86,97,37,64,94,0.225056083186681,0.542493164659091,4339.0,-0.509595779615497,0.420045143095249,78.3725021005323,-1.21319288650825,0,6.292275651754473,ns
PRPF4B|ENSG00000112739.17|chr6,231,187,221,214,224,188,0.964188155600671,0.988514553262483,12889.0,0.01104568707879,0.246014221572778,208.695124215817,0.0448985713434554,0,7.705253084705476,ns
ECI2|ENSG00000198721.13|chr6,264,245,287,90,186,172,0.0026647690614156,0.0382448702004439,592.0,-0.829920814014643,0.276274174995994,203.196661997703,-3.00397535899502,0,7.666732892283843,down
CDYL|ENSG00000153046.18|chr6,206,232,311,149,295,216,0.476369131083297,0.754759077786896,7424.0,-0.19103550573022,0.268250099360294,229.844159603397,-0.712154464008736,0,7.844512197159516,ns
RPP40|ENSG00000124787.14|chr6,91,86,93,41,110,65,0.379990515586921,0.683733344038763,6207.0,-0.352827373421276,0.401892970879312,78.7920022504288,-0.877913770547707,0,6.299977291837787,ns
LYRM4|ENSG00000214113.11|chr6,196,144,269,109,135,177,0.117023123532465,0.383673984904334,3026.0,-0.469872672072908,0.29977996032426,167.660444109706,-1.56739186823784,0,7.389398545831939,ns
FARS2|ENSG00000145982.13|chr6,38,43,79,45,61,112,0.316794978935371,0.63146252253789,5426.0,0.497244025207177,0.496714607263836,62.412943611015,1.00106583928799,0,5.963773350688866,ns
NRN1|ENSG00000124785.9|chr6,366,174,368,113,182,196,0.0030189497259472,0.0413676350321239,622.0,-0.818737917500306,0.2760595519443,223.67993679551,-2.96580180520434,0,7.805292047943268,down
RREB1|ENSG00000124782.21|chr6,33,18,76,78,130,82,0.0091108926271211,0.0849217551199121,940.0,1.25753998153226,0.482210569887409,66.9562399995686,2.60786482101768,0,6.065146608942232,ns
SSR1|ENSG00000124783.14|chr6,563,628,633,443,706,616,0.780104448995846,0.920217588984231,10804.0,-0.0548202138621374,0.196359481639757,592.083308791353,-0.279182922079165,0,9.209656373608968,ns
RIOK1|ENSG00000124784.9|chr6,266,266,443,247,380,389,0.717560476128083,0.895214211672801,10169.0,0.0888897129949024,0.245741039251424,325.526500081342,0.361721075428337,0,8.346631183180195,ns
DSP|ENSG00000096696.15|chr6,181,124,157,77,106,152,0.208981514060895,0.521252513314161,4155.0,-0.416094278364829,0.331187443490372,130.380785375083,-1.25637093598606,0,7.026587460519837,ns
SNRNP48|ENSG00000168566.13|chr6,265,211,341,149,217,139,0.0073372116349578,0.0742633850021679,863.0,-0.664548232846525,0.247860453420022,214.353624532078,-2.68113861520453,0,7.74384900184561,ns
BMP6|ENSG00000153162.9|chr6,58,91,25,42,43,45,0.406708977938844,0.704523804917582,6524.0,-0.473571572844035,0.570775140993409,52.2892683583523,-0.829699016007959,0,5.708442978742772,ns
TXNDC5|ENSG00000239264.9|chr6,1049,693,1006,720,1226,743,0.952316369795077,0.986148347280893,12748.0,-0.0093965757956578,0.157138139358704,878.594615281094,-0.0597981867037893,0,9.779053847262459,ns
BLOC1S5|ENSG00000188428.20|chr6,271,139,205,165,270,226,0.560587779281658,0.810709781082468,8386.0,0.149124669580509,0.256241745280376,206.14607220991,0.581968677341541,0,7.687523162971266,ns
EEF1E1|ENSG00000124802.12|chr6,717,545,699,491,731,579,0.527892222152785,0.788948850979996,8076.0,-0.0977613962667203,0.154875223592828,613.732053683774,-0.631226828919636,0,9.261465123556496,ns
SLC35B3|ENSG00000124786.12|chr6,56,75,79,37,72,78,0.684084099998817,0.880234509652527,9821.0,-0.182027552491369,0.447356045863717,65.5932454064662,-0.406896372977202,0,6.035475353018478,ns
TFAP2A|ENSG00000137203.15|chr6,739,563,764,389,795,504,0.115198518914744,0.379884934950618,3004.0,-0.288429973233805,0.183100961583815,606.67195779028,-1.57525100217333,0,9.244772816965742,ns
TMEM14B|ENSG00000137210.14|chr6,530,455,497,357,454,414,0.171817794999415,0.467147327274284,3748.0,-0.250555136449465,0.183370665216199,445.611012719078,-1.36638614553781,0,8.799641077297537,ns
ELOVL2|ENSG00000197977.4|chr6,25,32,108,37,52,51,0.763941817257476,0.913974503409657,10628.0,-0.172079264097646,0.573008220959269,49.2385265194044,-0.300308543234457,0,5.6217156841883025,ns
SMIM13|ENSG00000224531.6|chr6,437,377,471,334,553,449,0.714226324934931,0.893367616859891,10131.0,0.0687150629286245,0.187650735349728,428.079390157732,0.366185950726806,0,8.741734568563503,ns
NEDD9|ENSG00000111859.17|chr6,22,7,14,22,34,27,0.158688044472957,1.0,3595.0,1.01996483641055,0.723637090958353,20.3134795364874,1.40949772911688,0,4.3443654778043035,ns
TMEM170B|ENSG00000205269.6|chr6,123,100,75,25,37,58,0.0047676911072027,0.056915606285551,722.0,-1.29462035273767,0.458707125949923,69.1134377238812,-2.82232448440097,0,6.110894335932446,ns
HIVEP1|ENSG00000095951.17|chr6,36,62,34,31,29,47,0.577397273987191,0.822739235331442,8621.0,-0.322420502525036,0.578653974966217,40.8723194158482,-0.55719050844481,0,5.353052210396536,ns
TBC1D7|ENSG00000145979.18|chr6,68,70,144,57,86,83,0.489810349247835,0.764222729514921,7571.0,-0.280354348232207,0.405951472753304,82.588874573057,-0.690610496694954,0,6.367875546274138,ns
GFOD1|ENSG00000145990.11|chr6,469,349,454,277,498,442,0.824860695403174,0.940701214351152,11447.0,-0.0443114872330528,0.200234802687767,404.785743837364,-0.221297629773927,0,8.661014670376828,ns
SIRT5|ENSG00000124523.17|chr6,72,43,33,20,25,29,0.0908493040811256,1.0,2640.0,-0.960617471580086,0.568098554026207,36.3455974672159,-1.69093454783863,0,5.183708716339579,ns
NOL7|ENSG00000225921.7|chr6,723,714,641,463,688,669,0.325779719998171,0.640730354062254,5520.0,-0.19111941807873,0.194493884216013,644.315696068641,-0.982650014159133,0,9.331623930218635,ns
RANBP9|ENSG00000010017.13|chr6,192,98,166,130,210,239,0.175945584377168,0.473924791914226,3787.0,0.402727352333447,0.297579321941558,167.821090938735,1.3533445459377,0,7.390780227844666,ns
MCUR1|ENSG00000050393.12|chr6,136,108,143,82,87,92,0.108862400607497,0.370257184109471,2911.0,-0.520148906768685,0.324418407648861,106.441520773435,-1.60332735290309,0,6.7339172177674085,ns
RNF182|ENSG00000180537.13|chr6,113,76,91,85,76,63,0.484492582245753,0.760887770525124,7516.0,-0.262257175915235,0.37513803904942,82.9631007552373,-0.699095129301686,0,6.374397910935862,ns
CD83|ENSG00000112149.10|chr6,43,64,122,9,37,64,0.0887651299539964,0.329042266674416,2600.0,-1.04506004287512,0.614037612586272,55.1857197440059,-1.70194792868374,0,5.786223087980594,ns
JARID2|ENSG00000008083.14|chr6,1000,795,963,637,872,935,0.381003325988232,0.684428666393059,6219.0,-0.142584698504914,0.162758792551491,853.576608491238,-0.876049129326178,0,9.73737683070266,ns
DTNBP1|ENSG00000047579.20|chr6,253,292,266,392,445,370,0.0122380162683052,0.10269724943769,1048.0,0.580116153068592,0.231564270399248,336.143607138066,2.50520579910015,0,8.392933902075375,ns
MYLIP|ENSG00000007944.15|chr6,241,187,194,116,233,148,0.228322644869987,0.546873837843358,4375.0,-0.329667342410962,0.273653049543969,181.78402906891,-1.20469091413503,0,7.506081644558601,ns
GMPR|ENSG00000137198.10|chr6,97,30,79,49,31,26,0.1254374222146,0.397024593408135,3163.0,-0.819131880706416,0.534561145099231,50.0154606314738,-1.53234459372157,0,5.64430222034626,ns
ATXN1|ENSG00000124788.19|chr6,224,178,270,49,165,75,0.00027825835316,0.007019428609228,331.0,-1.24485613203561,0.342488116098899,153.795130401591,-3.6347425604576,0,7.264866013902188,down
CAP2|ENSG00000112186.13|chr6,55,62,53,87,21,54,0.964986438362852,0.988718560434128,12896.0,0.0250451909432657,0.570543364365426,57.2186134766847,0.0438970856687145,0,5.838412633538551,ns
FAM8A1|ENSG00000137414.7|chr6,422,340,415,225,379,365,0.21617245347565,0.531190517938826,4230.0,-0.262000112627755,0.211842214815344,350.450824966534,-1.23677007841016,0,8.453068210175722,ns
NUP153|ENSG00000124789.12|chr6,379,390,458,184,512,342,0.288782972425262,0.606709146699062,5096.0,-0.274060042346813,0.258353389719026,367.450833785943,-1.0607952256592,0,8.521407414966031,ns
TPMT|ENSG00000137364.5|chr6,119,48,137,65,76,58,0.199294454660182,0.507088783737975,4048.0,-0.519804585485245,0.404969656355626,80.3187587492583,-1.28356428025505,0,6.327665068855746,ns
KDM1B|ENSG00000165097.16|chr6,28,32,9,36,26,28,0.589270719484023,1.0,8736.0,0.381936724745121,0.707430205395451,27.2059316359545,0.53989315388593,0,4.765849327569566,ns
DEK|ENSG00000124795.17|chr6,1039,704,1060,763,1152,883,0.815271783045096,0.936784641083576,11236.0,0.0324980678711017,0.139100230274199,909.467499204007,0.23363058283254,0,9.828878272318882,ns
RNF144B|ENSG00000137393.10|chr6,16,12,22,19,90,28,0.0398805865576886,1.0,1776.0,1.403231380449,0.68284309653787,29.0725880207203,2.05498362297813,0,4.861587599745318,ns
MBOAT1|ENSG00000172197.11|chr6,34,39,29,28,93,48,0.229176462436149,0.547830437841111,4384.0,0.65647399796594,0.545932056681129,43.7667410545105,1.20248296455941,0,5.4517630573532685,ns
