rownames(readCount),DMSO.P0.1,DMSO.P0.2,DMSO.P0.3,TPG.P0.1,TPG.P0.2,TPG.P0.3,p.value,q.value,ranking,log2FC,lfcSE,baseMean,stat,zero,log2_baseMean,deg
NRBP1|ENSG00000115216.14|chr2,235,317,274,189,229,218,0.658009224541916,0.835547222060218,10320.0,-0.12478515889188,0.281896269053089,239.519172783547,-0.442663392853844,0,7.903997333722172,ns
IFT172|ENSG00000138002.16|chr2,50,94,76,75,41,87,0.760645720189463,0.891672023844426,11342.0,0.162031763746072,0.531891782396999,69.989159454801,0.304632951868267,0,6.129059576774438,ns
ZNF512|ENSG00000243943.10|chr2,183,167,136,176,202,119,0.46868231472737,0.708377219158764,8347.0,0.239167223994977,0.330056691450512,160.96090494932,0.724624678699589,0,7.330566511128132,ns
GPN1|ENSG00000198522.14|chr2,557,556,418,694,520,483,0.0533595555689939,0.189500078098168,2922.0,0.366292058839652,0.189592202467799,530.347178071941,1.93199959740889,0,9.050793281724955,ns
SUPT7L|ENSG00000119760.16|chr2,289,286,245,241,261,217,0.882965350539836,0.951929353590963,12595.0,0.0381706630851997,0.25929190797937,252.607567948685,0.14721116205538,0,7.9807540516970406,ns
SLC4A1AP|ENSG00000163798.14|chr2,207,188,236,388,344,289,0.00070963009621,0.0081043082011068,824.0,0.892979904714524,0.263740228561839,277.338254627395,3.38583123850273,0,8.115502817889446,up
MRPL33|ENSG00000243147.8|chr2,1838,1838,1423,1662,1161,955,0.0987464626961532,0.283417953979477,3736.0,-0.230170345650397,0.139415948521156,1430.32673512083,-1.65096137200881,0,10.482129029774086,ns
BABAM2|ENSG00000158019.21|chr2,265,437,334,201,424,170,0.644889151732966,0.827853544469955,10203.0,-0.14940131047242,0.324169677863987,295.335382332591,-0.460873797502754,0,8.206210397102982,ns
FOSL2|ENSG00000075426.12|chr2,56,68,34,155,89,74,0.0104146374879367,0.0624743344645527,1630.0,1.22068639687984,0.476504961838148,78.3795905782122,2.56174960313313,0,6.292406131819249,ns
PPP1CB|ENSG00000213639.11|chr2,960,1001,897,725,776,625,0.191419174312767,0.42460844536486,5028.0,-0.202708297815796,0.15516647934828,812.069496418036,-1.30639232563114,0,9.665459387440535,ns
TRMT61B|ENSG00000171103.11|chr2,90,114,96,247,120,62,0.133090151062701,0.3389279568718,4285.0,0.6674230399109,0.444348247971032,117.159846340961,1.50202694161272,0,6.872334395963306,ns
WDR43|ENSG00000163811.12|chr2,462,575,299,704,790,308,0.0148037404214839,0.0798777381751629,1835.0,0.638556250267621,0.262009950486005,508.780129557146,2.43714503622154,0,8.990898516943467,ns
CLIP4|ENSG00000115295.21|chr2,14,17,1,20,27,10,0.344616772808636,1.0,6910.0,1.08548555222949,1.14856172198592,14.4780806107911,0.945082472670805,0,3.8557984489081125,ns
YPEL5|ENSG00000119801.13|chr2,64,136,130,258,156,144,0.0115417361270112,0.0671479648293828,1681.0,0.965737390654684,0.382340905013987,146.784174481904,2.52585422587561,0,7.197552622348122,ns
LBH|ENSG00000213626.13|chr2,55,133,56,289,369,322,2.5199440678091098e-11,1.9449768296706702e-09,120.0,2.30287933588499,0.345145357046612,211.735856959515,6.67220140404201,0,7.726121796754591,up
LCLAT1|ENSG00000172954.14|chr2,190,225,178,130,298,158,0.528072595326798,0.750501486225453,9026.0,0.226084471354114,0.358323370046773,194.398025280568,0.630950951718841,0,7.602869753716353,ns
GALNT14|ENSG00000158089.15|chr2,104,62,45,80,59,45,0.984676801726642,0.994633429650308,13519.0,-0.010333207495317,0.538020831921068,64.2963311715018,-0.0192059617067633,0,6.0066645128186575,ns
EHD3|ENSG00000013016.16|chr2,106,72,50,24,31,24,0.0308268087356807,0.131939881011957,2361.0,-1.30180687850313,0.602883419469274,48.8694316486693,-2.15930117907228,0,5.610860421030895,ns
DPY30|ENSG00000162961.14|chr2,1461,1663,1250,1023,879,1097,0.0757566065910446,0.240047105797556,3338.0,-0.288935792806947,0.162702237821229,1201.1731711625,-1.77585629230508,0,10.23022844167356,ns
SPAST|ENSG00000021574.13|chr2,139,120,157,153,58,55,0.269571041657287,0.519857853009472,5995.0,-0.501426286966094,0.454169521830841,109.371882415228,-1.10405093883172,0,6.7730980840847925,ns
SLC30A6|ENSG00000152683.14|chr2,94,78,113,61,119,42,0.719669422757342,0.870179920832703,10933.0,-0.182961460981023,0.509783048291444,82.9432830554803,-0.358900637426499,0,6.374053247920003,ns
YIPF4|ENSG00000119820.11|chr2,533,698,536,393,582,359,0.43307358007924,0.679506606588839,7928.0,-0.168986941590577,0.215560251258448,502.894310745366,-0.78394296074543,0,8.974111422042338,ns
BIRC6|ENSG00000115760.16|chr2,79,105,64,38,38,84,0.589468583293189,0.789766818814048,9656.0,-0.30528166106601,0.565748900936628,67.2257305024989,-0.539606282152028,0,6.070941621989698,ns
TTC27|ENSG00000018699.13|chr2,201,309,136,155,197,192,0.89869350261219,0.959611847779429,12728.0,0.0431308374260097,0.338780746485872,193.68845165917,0.127311949906836,0,7.597594128069429,ns
LTBP1|ENSG00000049323.16|chr2,106,147,105,74,54,76,0.202595560389374,0.43919698789758,5175.0,-0.551041341134042,0.432463523284818,90.4928860863076,-1.27419149006731,0,6.4997324770124285,ns
FAM98A|ENSG00000119812.20|chr2,316,534,391,249,333,304,0.403307538766204,0.655339372640803,7587.0,-0.217127391757467,0.25980606933195,345.710406815997,-0.835728712249777,0,8.433420223041942,ns
CRIM1|ENSG00000150938.10|chr2,151,353,169,263,120,87,0.435452448848103,0.681265813815195,7967.0,-0.30593150563847,0.392272485950845,178.033669197214,-0.779895395663324,0,7.476006294957636,ns
FEZ2|ENSG00000171055.15|chr2,292,295,284,268,359,211,0.557117176675797,0.770268385047395,9336.0,0.155506935870584,0.264859983220964,280.576765269582,0.587128844378315,0,8.1322517332363,ns
STRN|ENSG00000115808.12|chr2,149,126,143,151,180,129,0.320141233524709,0.573705711824507,6613.0,0.345890651550355,0.347919826632507,145.80867366346,0.994167693454575,0,7.187932733027101,ns
HEATR5B|ENSG00000008869.12|chr2,56,88,16,74,33,26,0.960440589028362,1.0,13308.0,-0.0344665693620689,0.694880708544537,45.7001224631937,-0.0496006997147192,0,5.514126126183958,ns
GPATCH11|ENSG00000152133.17|chr2,360,327,241,290,163,439,0.518020014017959,0.743130831261206,8935.0,0.232512048991361,0.359702765560113,306.254847016699,0.646400504119848,0,8.258588867233993,ns
EIF2AK2|ENSG00000055332.19|chr2,815,1064,845,772,483,416,0.005055743402042,0.0368420892129926,1326.0,-0.500092908052499,0.178384150067434,700.777875027539,-2.80346044120764,0,9.452813416637431,ns
CEBPZ|ENSG00000115816.15|chr2,277,366,251,549,439,190,0.0398077646676062,0.155176564120946,2622.0,0.581441096825663,0.282838114876561,334.481761264857,2.05573812807874,0,8.385783735020743,ns
NDUFAF7|ENSG00000003509.16|chr2,135,173,95,115,153,121,0.570215534504221,0.778269419478057,9480.0,0.210620437341917,0.370984300638656,129.765803467829,0.567734098125798,0,7.019766436999815,ns
PRKD3|ENSG00000115825.11|chr2,255,379,258,415,298,211,0.296985665987079,0.550246296933851,6325.0,0.261934155030703,0.251154766046861,293.316026134192,1.04291930889271,0,8.196312088665968,ns
QPCT|ENSG00000115828.17|chr2,359,515,434,342,373,330,0.714850298671059,0.868607761224569,10875.0,-0.0807313078914034,0.22096988941781,384.035947156143,-0.365349813515798,0,8.585097548524924,ns
CDC42EP3|ENSG00000163171.8|chr2,270,248,163,215,97,215,0.763045135415364,0.892902595605445,11367.0,-0.113270257598253,0.375708505600389,198.176206646722,-0.301484411211946,0,7.630639950415431,ns
CYP1B1|ENSG00000138061.12|chr2,162,246,154,165,175,316,0.146992747017042,0.3607943682991,4463.0,0.542116075563052,0.373812340057283,206.202697756464,1.45023590039852,0,7.687919397429399,ns
ATL2|ENSG00000119787.14|chr2,106,230,131,335,275,367,1.62715135224662e-05,0.0003571250195381,425.0,1.35387015683565,0.314069677404648,245.473311720958,4.31073183512498,0,7.939422370563953,up
HNRNPLL|ENSG00000143889.16|chr2,290,303,197,246,351,252,0.210397149015415,0.448649014085687,5279.0,0.349377460197671,0.27894984149725,270.652941168641,1.25247413055481,0,8.080300255589545,ns
GALM|ENSG00000143891.17|chr2,351,425,277,459,320,320,0.196803414805269,0.431124226094229,5105.0,0.291617045087435,0.225934948467641,351.510134545539,1.29071242437378,0,8.457422474656648,ns
SRSF7|ENSG00000115875.19|chr2,4646,5445,4354,5077,5058,4020,0.00543082641097,0.038662808776637,1358.0,0.197632592217393,0.0710831228391791,4686.90295141849,2.78030261366715,0,12.194419206861824,ns
GEMIN6|ENSG00000152147.11|chr2,685,802,583,429,231,247,9.07855306994125e-06,0.0002185402980396,386.0,-0.979173340237192,0.220632377752518,469.987713368322,-4.43803103701998,0,8.87647923147077,down
DHX57|ENSG00000163214.21|chr2,119,92,49,97,89,52,0.8805068837278,0.951475411988877,12568.0,0.0734522125824517,0.488617270500927,80.5512961937903,0.150326681058877,0,6.3318358991799455,ns
MORN2|ENSG00000188010.16|chr2,383,518,541,346,186,277,0.0245922160145144,0.112926675620442,2191.0,-0.609349124247605,0.271093077618671,363.317906883607,-2.24774874224098,0,8.505088663525704,ns
SOS1|ENSG00000115904.15|chr2,45,71,58,31,42,129,0.37321236843193,0.626113547330947,7262.0,0.579773908564686,0.651085888200605,65.4677305147942,0.890472238873119,0,6.032712062636126,ns
THUMPD2|ENSG00000138050.15|chr2,171,230,209,264,233,256,0.0516543615878223,0.185651027173617,2881.0,0.545793059811806,0.280468744692996,227.30876774324,1.94600314701461,0,7.828509522569893,ns
PKDCC|ENSG00000162878.13|chr2,150,182,72,141,64,21,0.217071776779678,0.456936090121222,5359.0,-0.680576251320978,0.55136319772282,96.9931327103523,-1.2343519736751,0,6.599810700378448,ns
EML4|ENSG00000143924.19|chr2,425,502,323,513,453,396,0.0735226060948875,0.235302825725932,3303.0,0.359170527358387,0.20070181943204,428.436189969037,1.78957285177978,0,8.742936539339235,ns
COX7A2L|ENSG00000115944.15|chr2,1670,2168,1624,1692,1142,1121,0.0521700061097098,0.186908729951849,2889.0,-0.243309016475153,0.125305390015094,1516.39982498383,-1.94172825642892,0,10.566434479773802,ns
KCNG3|ENSG00000171126.8|chr2,9,22,24,65,31,7,0.260988795503049,1.0,5883.0,1.02238213374444,0.909546425419464,25.1513744375574,1.12405711811021,0,4.652565335477523,ns
MTA3|ENSG00000057935.14|chr2,6,8,4,3,8,11,0.666740978541777,1.0,10407.0,0.629221771155175,1.46118225107483,6.84208110619721,0.430625112433665,0,2.7744352059495676,ns
HAAO|ENSG00000162882.15|chr2,5,18,5,10,3,4,0.754391787182284,1.0,11278.0,-0.457989207026139,1.46390838086323,6.88475373220764,-0.312853736622558,0,2.783405050049848,ns
ZFP36L2|ENSG00000152518.8|chr2,670,1071,760,950,692,576,0.764078439102502,0.893162588966276,11382.0,0.0502746767669896,0.167509992069057,761.477957953249,0.3001294200185,0,9.572658466261709,ns
THADA|ENSG00000115970.19|chr2,129,121,83,138,60,100,0.880732352689732,0.951475411988877,12570.0,0.0661206788105487,0.440684386837219,103.074831859575,0.150040892723918,0,6.687548297611857,ns
PLEKHH2|ENSG00000152527.14|chr2,2,20,2,32,29,2,0.203301658020278,1.0,5186.0,1.65513877623648,1.30100398991285,13.608922361505,1.27220115316276,0,3.7664809247515696,ns
DYNC2LI1|ENSG00000138036.18|chr2,216,204,262,342,258,88,0.699521087313454,0.859507072260177,10740.0,0.144168793896281,0.373526190100682,220.79110365069,0.385967029132339,0,7.786538232463256,ns
LRPPRC|ENSG00000138095.20|chr2,648,860,473,755,710,493,0.241362217828279,0.48714248453378,5654.0,0.216035854057076,0.184395641435996,638.021402219794,1.17158872289323,0,9.317461009311073,ns
PPM1B|ENSG00000138032.21|chr2,56,81,50,63,103,74,0.202981464673585,0.439666586951998,5182.0,0.624564279671425,0.490584216960115,71.0122754653331,1.27310308419931,0,6.149996531084727,ns
PREPL|ENSG00000138078.16|chr2,361,517,267,452,349,326,0.334839501886712,0.589149594695047,6790.0,0.223900718295628,0.232162977689274,368.619221827685,0.964411813305115,0,8.525987492735853,ns
CAMKMT|ENSG00000143919.15|chr2,21,58,28,105,31,46,0.129113639806863,1.0,4218.0,0.998439882572208,0.657904348235384,46.8359603274958,1.51760645031485,0,5.5495447414605,ns
SIX2|ENSG00000170577.8|chr2,43,47,36,22,54,13,0.683870810153829,1.0,10584.0,-0.298837030062811,0.733906512828977,34.4942350699432,-0.407186780385542,0,5.10828336312694,ns
SRBD1|ENSG00000068784.13|chr2,126,108,105,186,138,54,0.481739736470981,0.717573727757193,8485.0,0.305367246118187,0.434064152659686,115.69247208424,0.703507175718333,0,6.854151183519485,ns
ATP6V1E2|ENSG00000250565.7|chr2,6,7,13,2,25,9,0.597797427648189,1.0,9749.0,0.69020862830438,1.30827736522062,10.5734289598859,0.527570564662324,0,3.4023714130639586,ns
RHOQ|ENSG00000119729.12|chr2,812,958,753,675,678,517,0.173736823240579,0.400897397046035,4802.0,-0.206904637549279,0.152102852473584,711.188336611466,-1.36029426262872,0,9.474087854140981,ns
PIGF|ENSG00000151665.13|chr2,236,291,256,258,209,224,0.840721929179789,0.932658582831861,12106.0,0.0529504998655782,0.263474474903508,241.71532141318,0.200970131489854,0,7.917165112717902,ns
CRIPT|ENSG00000119878.6|chr2,583,781,558,451,395,320,0.006085730208041,0.0420642038708028,1405.0,-0.49231518428126,0.179472309436714,493.818195082865,-2.74312614478759,0,8.947836184360346,ns
SOCS5|ENSG00000171150.9|chr2,23,37,46,54,66,54,0.116198570608223,1.0,4025.0,0.941891200491771,0.599574981940047,47.3184053434674,1.5709314578872,0,5.564329549760396,ns
MCFD2|ENSG00000180398.13|chr2,658,900,656,856,551,827,0.185934412968931,0.416585862551524,4966.0,0.270676832590615,0.204639276402484,734.186403570958,1.32270225613117,0,9.520002587129126,ns
CALM2|ENSG00000143933.20|chr2,5838,7150,5558,4586,3999,3524,3.2448094405122404e-09,1.86667236261021e-07,161.0,-0.386619411850542,0.0653215917940292,4938.5050797336,-5.91870775393262,0,12.269858678608033,ns
EPCAM|ENSG00000119888.11|chr2,1206,1300,1182,1211,934,967,0.872193333426127,0.948039970243578,12492.0,-0.0225277200415484,0.140034084007441,1112.51135246787,-0.160873120292281,0,10.119604342597782,ns
MSH2|ENSG00000095002.15|chr2,491,601,492,560,602,367,0.39558462938561,0.648363977591492,7493.0,0.16205945196957,0.190762927162165,506.992832942318,0.849533262989855,0,8.98582154262137,ns
MSH6|ENSG00000116062.19|chr2,1341,1306,1417,1735,1717,1322,0.0012156033272269,0.012468347748368,920.0,0.438412121461719,0.135513417017258,1465.04510116036,3.23519346727037,0,10.516729363110866,ns
FBXO11|ENSG00000138081.22|chr2,164,187,141,187,150,88,0.961012816088188,0.984939770123802,13311.0,-0.0166497040127441,0.340605597496748,147.51610674994,-0.0488826494194743,0,7.204728675500919,ns
FOXN2|ENSG00000170802.17|chr2,74,48,62,83,49,15,0.735716245727172,0.879252111990331,11117.0,-0.215662800748451,0.63894119479742,52.8925871627339,-0.337531532642575,0,5.72499363928836,ns
PPP1R21|ENSG00000162869.16|chr2,13,30,35,35,49,39,0.210153065614432,1.0,5276.0,0.897956158339544,0.716562251187308,33.933738142421,1.25314465959053,0,5.084648461054007,ns
ASB3|ENSG00000115239.24|chr2,482,385,285,389,381,300,0.654944289083971,0.83325467108458,10299.0,0.110147115436941,0.246466994816897,364.19270307627,0.446904120037537,0,8.508558206704688,ns
CHAC2|ENSG00000143942.5|chr2,105,258,214,165,185,202,0.56359247511565,0.774819006235633,9399.0,0.210867932208511,0.365130603868378,186.266919200035,0.577513716939827,0,7.541227665751506,ns
ERLEC1|ENSG00000068912.15|chr2,295,288,173,189,163,202,0.550758899040454,0.76582028567973,9270.0,-0.190399093684862,0.319127811043058,213.708937892852,-0.596623318608771,0,7.739503436490487,ns
ACYP2|ENSG00000170634.13|chr2,145,106,43,129,79,38,0.869303779430754,0.946860955257835,12462.0,-0.0891185262996814,0.54161271948788,85.780307859281,-0.164542897707327,0,6.4225745885976115,ns
SPTBN1|ENSG00000115306.16|chr2,60,73,56,313,194,59,0.0002635646841404,0.0037099332895276,667.0,1.72623537914413,0.473108947786671,122.600312166591,3.64870583661525,0,6.937818842217933,up
RTN4|ENSG00000115310.19|chr2,2387,3015,2213,1963,2229,1829,0.390481129475596,0.644676688271473,7430.0,-0.0954334592892659,0.111131292228482,2219.27043408543,-0.85874515967166,0,11.115869765690224,ns
RPS27A|ENSG00000143947.15|chr2,15168,18554,14685,18161,16184,12408,0.0002558818222426,0.0036418332915416,659.0,0.168381753249543,0.0460524986034663,15517.134691813,3.65630005658084,0,13.921574561588171,ns
MTIF2|ENSG00000085760.15|chr2,252,399,240,212,319,178,0.775063780494194,0.899353637551644,11516.0,-0.0823790029678685,0.288282801035835,257.845883245104,-0.285757605628469,0,8.010365201496516,ns
CFAP36|ENSG00000163001.12|chr2,337,481,331,347,281,160,0.180790264289387,0.40975408214254,4899.0,-0.340404322581468,0.254350868684113,307.791492361732,-1.33832577157119,0,8.26580954458195,ns
PPP4R3B|ENSG00000275052.5|chr2,112,122,187,75,144,33,0.249910138617203,0.496771143351112,5754.0,-0.58298971196087,0.506697455158465,108.502998173413,-1.15056767312665,0,6.761591097791515,ns
PNPT1|ENSG00000138035.15|chr2,630,744,536,641,482,443,0.720403040489844,0.870835713046708,10937.0,-0.0625797161688084,0.174842654384786,563.114858914302,-0.357920190522193,0,9.137285409567433,ns
EFEMP1|ENSG00000115380.20|chr2,66,63,76,34,55,58,0.683961834252932,0.851292374465811,10588.0,-0.22710104228825,0.55790167831405,58.4955777701622,-0.407062841206246,0,5.870255656844773,ns
VRK2|ENSG00000028116.18|chr2,18,63,29,94,117,59,0.0058388193981759,0.0407529353925436,1389.0,1.55785503140713,0.565116255873946,63.0680291905999,2.75669831687627,0,5.978836946102248,up
FANCL|ENSG00000115392.13|chr2,281,217,235,370,246,99,0.782633195803439,0.90315831790823,11592.0,0.0989912251773413,0.35880794743935,232.964303059436,0.275889165454101,0,7.8639650985402785,ns
BCL11A|ENSG00000119866.22|chr2,388,681,402,322,393,218,0.0870416904353041,0.262257689268636,3530.0,-0.417136252102544,0.24376632701237,381.643039274342,-1.71121359219306,0,8.576080068262604,ns
PAPOLG|ENSG00000115421.13|chr2,66,63,81,57,13,43,0.285916568887175,0.539318517074766,6184.0,-0.686495346571585,0.643314532476616,52.4510345258862,-1.06712239801071,0,5.712899323183647,ns
REL|ENSG00000162924.16|chr2,175,201,262,301,240,259,0.0690208656390581,0.225890903727546,3215.0,0.539592399684641,0.296759279423185,240.572625246485,1.81828315776158,0,7.910328677392479,ns
PEX13|ENSG00000162928.9|chr2,52,68,42,81,41,6,0.775048049394421,1.0,11514.0,-0.212426404211648,0.743326280069557,45.0294097932427,-0.285778143336691,0,5.492795663085838,ns
SANBR|ENSG00000162929.14|chr2,26,27,14,30,3,23,0.993778426929493,1.0,13613.0,-0.0077615639582018,0.995370338434913,20.0276966749374,-0.007797664505862,0,4.323924605567593,ns
C2orf74|ENSG00000237651.8|chr2,138,141,144,174,100,144,0.576313182012593,0.780919412912224,9546.0,0.205024544576488,0.36691586663355,139.071472260201,0.558778082991031,0,7.119682699879905,ns
USP34|ENSG00000115464.15|chr2,16,115,71,74,45,101,0.480612323508663,0.716558727158417,8474.0,0.456024164393355,0.646551095029108,69.927561096449,0.705318060551462,0,6.12778928325251,ns
XPO1|ENSG00000082898.19|chr2,921,1228,886,1073,1019,790,0.237490695931928,0.482088103700752,5612.0,0.155391975820266,0.131545193564006,963.884490335072,1.18128204923471,0,9.912716457386026,ns
FAM161A|ENSG00000170264.13|chr2,54,97,106,65,30,45,0.226189696908236,0.46867314826937,5465.0,-0.660434397335761,0.54570870184186,63.7207665460267,-1.21023248320337,0,5.993691717141349,ns
CCT4|ENSG00000115484.15|chr2,6585,7405,6055,7733,7284,5975,3.09311633543856e-06,8.73428155452194e-05,328.0,0.290179732036054,0.0622097517727363,6743.97022204163,4.66453769332071,0,12.71938245074521,ns
COMMD1|ENSG00000173163.11|chr2,444,447,388,419,360,255,0.624841534398574,0.813298468830256,10016.0,-0.104896165630478,0.214511485495494,374.869381213797,-0.489000229466411,0,8.550244182978801,ns
B3GNT2|ENSG00000170340.11|chr2,96,43,62,126,29,100,0.371256341480132,0.624144100960987,7236.0,0.538436087260943,0.602194973680921,76.9134419911528,0.894122519770879,0,6.265163851712541,ns
TMEM17|ENSG00000186889.10|chr2,167,89,120,93,84,63,0.286666672850669,0.540204826844943,6191.0,-0.470203525996688,0.441313995059059,100.588860392628,-1.06546253067221,0,6.65232673402188,ns
EHBP1|ENSG00000115504.15|chr2,135,79,97,228,122,78,0.173742404636448,0.400897397046035,4803.0,0.597213901241003,0.439038569977758,120.798353602842,1.360276618228,0,6.916456981646313,ns
WDPCP|ENSG00000143951.16|chr2,15,52,23,40,34,52,0.254767229913427,1.0,5805.0,0.812400606701366,0.713353982809539,36.0432098947871,1.13884638801866,0,5.171655593638102,ns
MDH1|ENSG00000014641.21|chr2,1670,1932,1287,1781,1629,1658,0.0220275310923017,0.104863867865603,2105.0,0.300134224755385,0.131069115257271,1640.58642153929,2.2898928108751,0,10.679995877690748,ns
UGP2|ENSG00000169764.16|chr2,287,308,245,381,384,259,0.0315776205698475,0.134042889979165,2380.0,0.499511093726602,0.232361345148381,306.791332443812,2.14971682750255,0,8.261113913759738,ns
VPS54|ENSG00000143952.20|chr2,36,66,91,33,12,18,0.0394378539161043,1.0,2613.0,-1.43068047678825,0.694643695714773,40.5473517217732,-2.05958894554727,0,5.3415357853439245,ns
PELI1|ENSG00000197329.12|chr2,83,74,68,113,138,92,0.0481296055286783,0.177883641822274,2793.0,0.822260323472084,0.416076837283394,94.9818635654558,1.97622229788301,0,6.569580157361421,ns
LGALSL|ENSG00000119862.13|chr2,253,181,116,116,143,152,0.670890817138026,0.843348364323073,10457.0,-0.165303529212929,0.389017462347435,158.244927048737,-0.424925730108472,0,7.30601544084105,ns
AFTPH|ENSG00000119844.17|chr2,242,296,171,284,284,208,0.17127706297148,0.398384770778967,4760.0,0.365861202301107,0.267420531427278,242.668076526005,1.36811186616238,0,7.922840521309273,ns
SERTAD2|ENSG00000179833.4|chr2,187,266,257,340,222,79,0.99933300629213,0.99987971154222,13652.0,-0.000315793528331,0.377764809978731,214.951863977148,-0.0008359527409363,0,7.747869810628287,ns
SLC1A4|ENSG00000115902.11|chr2,75,238,185,252,200,78,0.516733155445871,0.742358071310634,8917.0,0.280985978807928,0.43335995245486,163.742086363621,0.648389352122232,0,7.355281372822705,ns
RAB1A|ENSG00000138069.18|chr2,1078,1257,1008,1280,724,714,0.573374186886656,0.779364795853274,9520.0,-0.0948614384649294,0.168466112924963,978.137411226911,-0.563089138924824,0,9.933893342651794,ns
ACTR2|ENSG00000138071.15|chr2,1862,2647,1796,1309,1486,1421,0.023451063234896,0.109297585041493,2157.0,-0.317865912701598,0.140275895641125,1702.24972260625,-2.26600522669133,0,10.73322698275412,ns
SPRED2|ENSG00000198369.10|chr2,90,141,89,136,71,78,0.889741049098141,0.955342174443193,12651.0,0.0584092350278848,0.421326137764276,97.3604235353863,0.138631881083446,0,6.6052635389360495,ns
ETAA1|ENSG00000143971.9|chr2,32,67,96,56,25,24,0.264054971838397,1.0,5932.0,-0.727865358385778,0.65170795825946,47.9216968581953,-1.11685817115033,0,5.582607088272022,ns
C1D|ENSG00000197223.12|chr2,109,249,143,176,91,30,0.23609245001784,0.480379673125052,5594.0,-0.583312606989486,0.492325729713428,122.95854700881,-1.18481032329758,0,6.942028211806339,ns
DNAAF10|ENSG00000243667.7|chr2,279,367,311,256,271,149,0.261838703454109,0.510522044612983,5895.0,-0.295514192209219,0.263368528393314,262.241057609614,-1.12205582805209,0,8.034749767678413,ns
PNO1|ENSG00000115946.8|chr2,920,985,852,647,854,603,0.355411707387786,0.61072787269493,7019.0,-0.160874669790397,0.174079786470094,792.845260360765,-0.92414330837908,0,9.630895512332199,ns
PPP3R1|ENSG00000221823.11|chr2,378,587,351,396,378,231,0.479526646399782,0.715554552132195,8467.0,-0.161931280294729,0.229019237489295,370.810842627269,-0.707064096754311,0,8.534539619217918,ns
CNRIP1|ENSG00000119865.9|chr2,140,139,114,99,47,159,0.884990790468001,0.952671397177432,12614.0,-0.0707822986541578,0.489350243287983,116.605590793916,-0.14464547555666,0,6.865493151703286,ns
ANTXR1|ENSG00000169604.21|chr2,111,95,72,70,94,42,0.626403268310842,0.814394591675326,10030.0,-0.233080542888544,0.478805882018214,78.0993066798382,-0.486795487779069,0,6.287237835905078,ns
GFPT1|ENSG00000198380.13|chr2,237,276,272,316,315,232,0.159320073748184,0.379532541938188,4621.0,0.348715190750252,0.247779314205078,271.500846194437,1.4073619981918,0,8.084812884300183,ns
NFU1|ENSG00000169599.13|chr2,1044,1023,693,707,621,449,0.017503458718128,0.0897657999154492,1942.0,-0.421909890957177,0.17757464771221,727.562131608296,-2.3759579218817,0,9.506926644855026,ns
AAK1|ENSG00000115977.21|chr2,81,75,99,40,130,91,0.597420204652002,0.793547154560833,9741.0,0.28115280052751,0.532371406621931,87.1551213138713,0.528114014070582,0,6.44551353579648,ns
ANXA4|ENSG00000196975.16|chr2,109,138,116,131,230,135,0.0623426577586206,0.211177126989886,3086.0,0.687261604133538,0.368732089195798,143.254193276189,1.86385081274713,0,7.162433559334365,ns
GMCL1|ENSG00000087338.5|chr2,456,500,405,419,509,130,0.543529510128918,0.761483939315389,9201.0,-0.194280511137216,0.319811537086449,385.811616808223,-0.60748437316287,0,8.591752773439856,ns
SNRNP27|ENSG00000124380.11|chr2,611,782,516,437,469,468,0.283247333958585,0.536640166712925,6140.0,-0.2146285455585,0.200016722561708,533.332852978114,-1.07305300681689,0,9.058892389666559,ns
MXD1|ENSG00000059728.11|chr2,103,84,53,93,86,61,0.651244694246382,0.830624303256892,10266.0,0.211558583901484,0.468015054860865,78.3809130907333,0.452033714950424,0,6.292430474459277,ns
ASPRV1|ENSG00000244617.3|chr2,14,17,27,6,6,16,0.483596303201242,1.0,8497.0,-0.760306611359721,1.08533036930366,14.319020398201,-0.700530117707413,0,3.839860892308037,ns
PCBP1|ENSG00000169564.7|chr2,2287,2894,2518,2848,2125,1970,0.504133262757059,0.733587160982857,8773.0,0.0683465159129756,0.1023150644629,2386.48783817053,0.668000516558912,0,11.22067326892324,ns
C2orf42|ENSG00000115998.8|chr2,77,46,44,52,41,19,0.503560975777852,1.0,8770.0,-0.422850214626483,0.632160120679195,44.8001561137668,-0.668897326475089,0,5.485431854495348,ns
TIA1|ENSG00000116001.17|chr2,148,266,223,105,138,67,0.0250546010272906,0.114088355316994,2212.0,-0.820534717337728,0.366218614394199,149.825719446962,-2.24055983253353,0,7.227141491365846,ns
PCYOX1|ENSG00000116005.12|chr2,719,1208,795,717,716,455,0.0910631924336742,0.269724108832968,3601.0,-0.297545756189913,0.176081765328086,735.746974703411,-1.68981584001903,0,9.523065894776808,ns
SNRPG|ENSG00000143977.14|chr2,965,1217,956,670,547,531,3.86998542177591e-05,0.0007390475252884,492.0,-0.6125990894977,0.148865867548659,783.018533065726,-4.11510777846684,0,9.612902644475703,down
FAM136A|ENSG00000035141.8|chr2,1534,1508,1284,1165,957,1067,0.165494933826627,0.390205442596497,4686.0,-0.206660684701166,0.149017062659403,1227.34772269363,-1.38682564944603,0,10.261328324808856,ns
ADD2|ENSG00000075340.23|chr2,324,210,118,141,53,181,0.276087952533843,0.527568932611606,6071.0,-0.522863169951282,0.480065553129182,168.20314688502,-1.0891495266493,0,7.394060886764591,ns
