baseMean	log2FoldChange	lfcSE	pvalue	padj
CNRIP1|ENSG00000119865.9|chr2	13.607383130853	-0.0224882339019632	0.221387949962621	0.67195407672499	NA
PLEK|ENSG00000115956.10|chr2	0	NA	NA	NA	NA
FBXO48|ENSG00000204923.4|chr2	28.4519510956441	-0.0308386797574647	0.218284399670293	0.6277816301798	NA
APLF|ENSG00000169621.10|chr2	1.3339154293492	-0.00216989333153467	0.226411109459102	0.846933851019609	NA
PROKR1|ENSG00000169618.7|chr2	0	NA	NA	NA	NA
ARHGAP25|ENSG00000163219.12|chr2	0	NA	NA	NA	NA
BMP10|ENSG00000163217.2|chr2	0	NA	NA	NA	NA
GKN2|ENSG00000183607.10|chr2	0	NA	NA	NA	NA
GKN1|ENSG00000169605.7|chr2	0	NA	NA	NA	NA
ANTXR1|ENSG00000169604.21|chr2	34.9390341175477	-0.0486206679481535	0.215987328656206	0.547482758792602	NA
GFPT1|ENSG00000198380.13|chr2	186.30592362457	0.207938054920728	0.237832346866936	0.118058306451427	0.521773350224784
NFU1|ENSG00000169599.13|chr2	167.106945213908	0.0431329572317132	0.173528270685855	0.70334384762873	0.928577691726653
AAK1|ENSG00000115977.21|chr2	80.8304212670262	-0.287032589383995	0.342062099848742	0.0540712363785031	0.362529873042886
ANXA4|ENSG00000196975.16|chr2	13.9968882175611	-0.0646841564851792	0.234204360216972	0.185386732524033	NA
GMCL1|ENSG00000087338.5|chr2	212.295990847173	0.435330164025332	0.256117379266614	0.0113151982962651	0.148094434579247
SNRNP27|ENSG00000124380.11|chr2	123.500921827563	0.0567969313960598	0.195028794101728	0.588442967941278	0.888611064630365
MXD1|ENSG00000059728.11|chr2	117.845272869458	0.412489977613361	0.340494352926548	0.0231447949848655	0.226555352946338
ASPRV1|ENSG00000244617.3|chr2	3.680616628048	0.00179418670912952	0.22628223487981	0.892157145956932	NA
PCBP1|ENSG00000169564.7|chr2	1081.13161597335	0.0133052716846869	0.097334550297831	0.879168972152312	0.973773620715553
C2orf42|ENSG00000115998.8|chr2	36.4150253658548	-0.00716328266740574	0.211519996751503	0.922526127197491	NA
TIA1|ENSG00000116001.17|chr2	135.118738905645	0.00495048634830391	0.181119638954494	0.965726312360754	0.992930992984214
PCYOX1|ENSG00000116005.12|chr2	195.535674558885	-0.452538765973183	0.303796038532748	0.0132178081681325	0.164117887929246
SNRPG|ENSG00000143977.14|chr2	89.1044585742055	-0.309395470228261	0.377201080209485	0.0418404846158372	0.320666091244938
FAM136A|ENSG00000035141.8|chr2	350.567583912915	-0.39647696017427	0.197871557775813	0.00767517645123898	0.110257585658769
TGFA|ENSG00000163235.16|chr2	11.7579342043201	0.0234953595567626	0.222729948403642	0.629052098107938	NA
ADD2|ENSG00000075340.23|chr2	58.9155246013748	-0.131297434387796	0.242068278453948	0.205761684064629	0.642862880702157
FIGLA|ENSG00000183733.6|chr2	0	NA	NA	NA	NA
CLEC4F|ENSG00000152672.8|chr2	0	NA	NA	NA	NA
CD207|ENSG00000116031.9|chr2	0.316317546820063	0.00315284662478911	0.22671078176662	0.768281519387248	NA
VAX2|ENSG00000116035.4|chr2	4.0280301137139	-0.0138428000508892	0.226997038623383	0.134006972769408	NA
ATP6V1B1|ENSG00000116039.13|chr2	1.57594811026465	0.00471127397752983	0.226504237341324	0.688842502398796	NA
ENSG00000258881|ENSG00000258881.6|chr2	12.9548117533139	-0.0328083193190479	0.22322636348645	0.54050489204668	NA
ANKRD53|ENSG00000144031.12|chr2	0	NA	NA	NA	NA
TEX261|ENSG00000144043.12|chr2	227.551635104379	-0.100532887666443	0.1708355011329	0.395493537092327	0.79397911093388
NAGK|ENSG00000124357.13|chr2	72.3371924233887	-0.146417138864608	0.244219214400397	0.187648155556754	0.626933637905319
MCEE|ENSG00000124370.11|chr2	24.0410453226736	0.138435051079992	0.285778573439513	0.00878736125274094	NA
MPHOSPH10|ENSG00000124383.11|chr2	96.1259531034	-0.0167193062597163	0.19562833117053	0.863001166100476	0.970117333670361
PAIP2B|ENSG00000124374.9|chr2	15.3739955075886	0.0633421518847405	0.233535541424889	0.194131982587329	NA
ZNF638|ENSG00000075292.19|chr2	42.4043957370282	-0.0175653989644004	0.209277880238063	0.826478691522886	0.963667766466422
DYSF|ENSG00000135636.16|chr2	0	NA	NA	NA	NA
CYP26B1|ENSG00000003137.9|chr2	13.3552955616367	-0.114228622059387	0.264792706303939	0.0299500551616082	NA
EXOC6B|ENSG00000144036.16|chr2	29.9806958691041	-0.087264870108547	0.236252561571325	0.229380880890103	NA
SPR|ENSG00000116096.6|chr2	56.8844751517692	0.063879342122089	0.211888560145666	0.498132350200342	0.846175474723469
EMX1|ENSG00000135638.14|chr2	14.5030835222243	0.0500134177980045	0.228041175806564	0.334561045091623	NA
SFXN5|ENSG00000144040.13|chr2	25.4037064963649	-0.0205591216479963	0.21628058148039	0.757756973388847	NA
RAB11FIP5|ENSG00000135631.17|chr2	124.206401869439	-0.236408982070334	0.265367608346681	0.090064843955945	0.471656832788461
NOTO|ENSG00000214513.4|chr2	0	NA	NA	NA	NA
SMYD5|ENSG00000135632.12|chr2	19.5873821159986	0.0118942543587869	0.216981019329025	0.855101964045518	NA
PRADC1|ENSG00000135617.4|chr2	22.2371561104631	-0.0590855085384303	0.226062181709374	0.382604521516648	NA
CCT7|ENSG00000135624.17|chr2	621.289918890473	-0.0743686782936314	0.125540955966283	0.474338328718469	0.832157522929704
FBXO41|ENSG00000163013.12|chr2	19.2394804890007	-0.0110155003647678	0.222118324692967	0.780541342266524	NA
EGR4|ENSG00000135625.8|chr2	3.50269233015115	0.0399846241978434	0.231668316809731	0.0199154845763216	NA
ALMS1|ENSG00000116127.20|chr2	38.7461092146385	0.0431507286297682	0.215965600417512	0.576125566823386	NA
NAT8|ENSG00000144035.4|chr2	0	NA	NA	NA	NA
NAT8B|ENSG00000204872.4|chr2	0	NA	NA	NA	NA
TPRKB|ENSG00000144034.16|chr2	162.864957026587	-0.139079631307072	0.209260873058576	0.248138725032852	0.689677855391074
DUSP11|ENSG00000144048.11|chr2	118.420697479389	0.121151812122365	0.208835234080488	0.300724049376068	0.726957250961045
C2orf78|ENSG00000187833.8|chr2	0	NA	NA	NA	NA
STAMBP|ENSG00000124356.17|chr2	226.248714080591	-0.0280344917355799	0.160557867245248	0.804212106330449	0.960032915062821
ACTG2|ENSG00000163017.14|chr2	0	NA	NA	NA	NA
DGUOK|ENSG00000114956.20|chr2	436.038834866123	0.0568075597035766	0.142836504538722	0.605250936393845	0.897510054847426
TET3|ENSG00000187605.16|chr2	129.27026356454	-0.155170197421509	0.222703962482699	0.204362525593009	0.642862880702157
BOLA3|ENSG00000163170.12|chr2	246.161432515929	-0.0770377566896675	0.167479294213159	0.505739971348656	0.850074127941719
MOB1A|ENSG00000114978.18|chr2	318.196581390954	-0.20657937835627	0.17847719575433	0.106749799003653	0.50777209890384
MTHFD2|ENSG00000065911.13|chr2	1140.16170642735	0.916452118559698	0.117945914728491	5.73314992256743e-16	1.05539812052828e-13
DCTN1|ENSG00000204843.13|chr2	96.6785491105618	-0.0630078724122741	0.199244320791202	0.545674363328851	0.870529485431182
C2orf81|ENSG00000284308.2|chr2	5.21052554085602	-0.00569621594446542	0.223840322984013	0.872692746085333	NA
WDR54|ENSG00000005448.17|chr2	36.3156892822858	0.0136714121311634	0.211388035144593	0.863930493348648	NA
RTKN|ENSG00000114993.17|chr2	47.0164040739832	-0.0466668642802033	0.215223249452941	0.553636089866076	0.875156581923665
INO80B|ENSG00000115274.15|chr2	7.81628300304593	0.00918779129907995	0.225689166816979	0.615024802987691	NA
WBP1|ENSG00000239779.7|chr2	45.6502103301637	-0.0285569868490259	0.207568555119399	0.740977073711732	0.941845234597035
MOGS|ENSG00000115275.15|chr2	208.856943506896	0.231436289545747	0.225488758347226	0.0948449910925727	0.483532441042689
MRPL53|ENSG00000204822.7|chr2	173.833077837817	-0.0669032900271039	0.185830796057616	0.547782939273507	0.871663755625499
CCDC142|ENSG00000135637.14|chr2	102.279406029952	-0.101339639976821	0.206389610228604	0.365308738026469	0.778018584901525
TTC31|ENSG00000115282.21|chr2	30.1820714433632	0.0718942087477634	0.228322696165094	0.326991527646303	NA
LBX2|ENSG00000179528.16|chr2	1.46054101236815	0.000179496005869578	0.226639435519725	0.959385617440391	NA
PCGF1|ENSG00000115289.14|chr2	18.0124585963861	0.00394109198195269	0.219543473597642	0.947388891682047	NA
TLX2|ENSG00000115297.11|chr2	0	NA	NA	NA	NA
DQX1|ENSG00000144045.14|chr2	0.825708276609534	-0.000169272265225867	0.226667250384454	0.985992044339857	NA
AUP1|ENSG00000115307.17|chr2	79.9747927783105	0.164330437253628	0.249620743135186	0.164572718020057	0.594033152682798
HTRA2|ENSG00000115317.13|chr2	63.4747191931249	0.0853165868953079	0.216194158624079	0.392077055929602	0.792934960642633
LOXL3|ENSG00000115318.12|chr2	25.9244039193775	-0.0153023125459821	0.21694288274197	0.803831090573296	NA
DOK1|ENSG00000115325.14|chr2	20.3244489537681	-0.0594942708684952	0.226859273009866	0.368359555487616	NA
M1AP|ENSG00000159374.18|chr2	0.5355067965697	-0.00402245123731946	0.226741842629519	0.702838650131192	NA
SEMA4F|ENSG00000135622.13|chr2	27.230907787623	0.0626182599544318	0.226850631173915	0.3535895441998	NA
HK2|ENSG00000159399.10|chr2	161.060318035761	0.0590463196310663	0.178100273712623	0.605287629860214	0.897510054847426
POLE4|ENSG00000115350.12|chr2	77.8588243126971	-0.00264960856131584	0.199331809813794	0.97383015174899	0.993768506252698
TACR1|ENSG00000115353.11|chr2	0	NA	NA	NA	NA
EVA1A|ENSG00000115363.14|chr2	0.841301648972386	0.00329644411447908	0.226657890027031	0.644283498398262	NA
MRPL19|ENSG00000115364.14|chr2	298.959844923468	-0.0448089205852375	0.152659279660949	0.691958091704108	0.924940981933762
GCFC2|ENSG00000005436.14|chr2	40.4982240813008	-0.0155561868867166	0.208370076810095	0.84893359860716	0.969076896883062
LRRTM4|ENSG00000176204.14|chr2	0	NA	NA	NA	NA
REG3G|ENSG00000143954.13|chr2	0	NA	NA	NA	NA
REG1B|ENSG00000172023.8|chr2	0	NA	NA	NA	NA
REG1A|ENSG00000115386.6|chr2	0	NA	NA	NA	NA
REG3A|ENSG00000172016.16|chr2	0	NA	NA	NA	NA
CTNNA2|ENSG00000066032.19|chr2	0	NA	NA	NA	NA
LRRTM1|ENSG00000162951.11|chr2	0	NA	NA	NA	NA
SUCLG1|ENSG00000163541.12|chr2	159.594597673998	0.104616801996732	0.194334012763612	0.370601286506057	0.780656563904285
DNAH6|ENSG00000115423.19|chr2	0	NA	NA	NA	NA
TRABD2A|ENSG00000186854.11|chr2	0	NA	NA	NA	NA
TMSB10|ENSG00000034510.6|chr2	343.304803943134	-0.0043921622833291	0.154583814471606	0.967725816399441	0.993289812586899
KCMF1|ENSG00000176407.18|chr2	283.428657328934	-0.109714442383376	0.161297663171195	0.350666130945775	0.767331176798932
TCF7L1|ENSG00000152284.5|chr2	60.1533329109807	0.00314582027309915	0.200260621441201	0.974784704774319	0.993768506252698
TGOLN2|ENSG00000152291.15|chr2	512.793617198688	-0.628533452921482	0.154295934548511	4.93862340183234e-06	0.00026637110169883
RETSAT|ENSG00000042445.14|chr2	87.7092242619697	0.0294248180999068	0.19456524427817	0.775642051447049	0.955737824402627
ELMOD3|ENSG00000115459.18|chr2	30.7303117180189	-0.000535745437111621	0.213080742413436	0.990974401055287	NA
CAPG|ENSG00000042493.16|chr2	1.32979737012508	0.00539469764554684	0.226588598910138	0.643020705509348	NA
MAT2A|ENSG00000168906.13|chr2	240.099554711416	-0.18759802683078	0.187655052505397	0.144638864265552	0.563645606350987
GGCX|ENSG00000115486.13|chr2	43.5814392762982	-0.0625836622539157	0.220903062713518	0.424816724625317	0.80802965501509
VAMP8|ENSG00000118640.11|chr2	81.4701090826785	-0.0593672546379886	0.201453799067879	0.560427649328076	0.878960257473814
VAMP5|ENSG00000168899.5|chr2	5.96183933590121	0.00878193194339128	0.226149374029457	0.517204620135356	NA
RNF181|ENSG00000168894.10|chr2	109.682307616709	0.644117059833849	0.372942648835587	0.00512007325352144	0.0829001535579724
TMEM150A|ENSG00000168890.14|chr2	18.3859227826773	0.0782172260959966	0.237776745453062	0.183110146148025	NA
USP39|ENSG00000168883.20|chr2	188.899819883295	0.0282111601893228	0.168047394005762	0.804709035424242	0.960032915062821
C2orf68|ENSG00000168887.11|chr2	107.652573025393	0.0159593567306402	0.194439235741847	0.873016226332043	0.97285187584942
GNLY|ENSG00000115523.17|chr2	0.169429232247439	0.00281155041996635	0.226692852072489	0.844863859344971	NA
ATOH8|ENSG00000168874.13|chr2	13.3358947001949	0.116119458092824	0.26966218524353	0.00462728250452386	NA
ST3GAL5|ENSG00000115525.18|chr2	39.5152448457664	0.0129614540778113	0.209090153332669	0.875566418887962	0.973388005138934
POLR1A|ENSG00000068654.17|chr2	127.843819449393	-0.0830912282355688	0.200426676017716	0.441893189303773	0.816505922823677
PTCD3|ENSG00000132300.19|chr2	338.531086856708	-0.0110235486831641	0.150014621180197	0.919260126481754	0.983720270164237
IMMT|ENSG00000132305.22|chr2	222.445523587315	0.209744109472497	0.210762200182954	0.117722489123758	0.521509184703961
MRPL35|ENSG00000132313.15|chr2	185.605142729883	-0.183586436926518	0.203318854091921	0.15823872279976	0.58437222183531
REEP1|ENSG00000068615.20|chr2	44.1056957473207	-0.059163589051814	0.218571315925321	0.462238375999965	0.827256209148813
KDM3A|ENSG00000115548.17|chr2	155.333900047504	0.220866058101694	0.230897719740033	0.108591838743731	0.511914969737952
CHMP3|ENSG00000115561.16|chr2	168.471105902473	-0.0220672630799853	0.171436830147952	0.842149673827593	0.96748384723539
RNF103-CHMP3|ENSG00000249884.8|chr2	16.685142661567	-0.0255925003895372	0.222059999639454	0.609564694107044	NA
RNF103|ENSG00000239305.7|chr2	110.788396650286	-0.0142658761946884	0.186113392815941	0.891161061394525	0.976568494820265
RMND5A|ENSG00000153561.13|chr2	231.02064343122	0.0308352480841011	0.160874040312809	0.788002650681988	0.956467805384391
CD8A|ENSG00000153563.17|chr2	4.1967221575981	-0.00541864092466507	0.226022048118029	0.690472508219903	NA
CD8B|ENSG00000172116.23|chr2	0	NA	NA	NA	NA
RGPD1|ENSG00000187627.17|chr2	0	NA	NA	NA	NA
RGPD2|ENSG00000185304.16|chr2	0	NA	NA	NA	NA
KRCC1|ENSG00000172086.9|chr2	19.7676745647413	0.0441256125900788	0.222331194646209	0.498822855905254	NA
SMYD1|ENSG00000115593.15|chr2	0	NA	NA	NA	NA
FABP1|ENSG00000163586.10|chr2	0	NA	NA	NA	NA
THNSL2|ENSG00000144115.18|chr2	1.98607641448717	0.00364545744689354	0.226498782016954	0.748534169594046	NA
FOXI3|ENSG00000214336.5|chr2	14.1692039495994	-0.0110454911386473	0.220947488151858	0.819761433576705	NA
TEX37|ENSG00000172073.4|chr2	0	NA	NA	NA	NA
EIF2AK3|ENSG00000172071.15|chr2	111.502159578141	1.36350478850137	0.343839568750186	3.55479429229259e-06	0.00020022350290608
RPIA|ENSG00000153574.9|chr2	73.8733070843874	-0.148227185674392	0.244388938274184	0.185166005742586	0.624219228975137
AQP7B|ENSG00000259916.2|chr2	0	NA	NA	NA	NA
TEKT4|ENSG00000163060.8|chr2	0.618046746827341	0.00414774594734008	0.226730987318605	0.72493964808184	NA
MAL|ENSG00000172005.11|chr2	0	NA	NA	NA	NA
MRPS5|ENSG00000144029.14|chr2	224.057299079802	-0.233550395514539	0.204265337056406	0.0869926320850853	0.464143796065014
ZNF514|ENSG00000144026.14|chr2	87.6054715574995	-0.415129717722459	0.415567885096728	0.0242775390538775	0.233391613355793
ZNF2|ENSG00000275111.5|chr2	56.7846760007086	0.503764613086848	0.647068858613554	0.0160147354702982	0.183260513462818
ENSG00000233757|ENSG00000233757.7|chr2	17.5472553110524	-0.0118360969647703	0.219908252155016	0.817176753098337	NA
KCNIP3|ENSG00000115041.14|chr2	1.98908283425927	0.0014409884422159	0.226064710226824	0.926774801179279	NA
FAHD2A|ENSG00000115042.10|chr2	40.3379387385796	-0.0787923279550694	0.226364611386498	0.337820805006661	0.75781331981688
TRIM43B|ENSG00000144010.11|chr2	0	NA	NA	NA	NA
TRIM43|ENSG00000144015.5|chr2	0	NA	NA	NA	NA
GPAT2|ENSG00000186281.13|chr2	0	NA	NA	NA	NA
ADRA2B|ENSG00000274286.2|chr2	0.317420579867217	-0.00388991771531867	0.226727930525918	0.733520885334832	NA
ASTL|ENSG00000188886.4|chr2	0	NA	NA	NA	NA
DUSP2|ENSG00000158050.5|chr2	0	NA	NA	NA	NA
STARD7|ENSG00000084090.14|chr2	1139.47508277999	-0.00596214592548659	0.0948299324576186	0.943835574833625	0.989158372239002
TMEM127|ENSG00000135956.9|chr2	129.666162955813	-0.180307873029452	0.226401176970988	0.162136895137505	0.590526979795439
CIAO1|ENSG00000144021.3|chr2	389.248596448526	0.0104386893685509	0.139142193348093	0.927305890584958	0.984878432466411
SNRNP200|ENSG00000144028.15|chr2	272.394294452331	-0.0285660050770666	0.152330908903888	0.799898241169259	0.959560604366239
ITPRIPL1|ENSG00000198885.10|chr2	0	NA	NA	NA	NA
NCAPH|ENSG00000121152.10|chr2	153.071164328994	0.131399538348693	0.198167419217153	0.281628221556999	0.713529145248328
NEURL3|ENSG00000163121.10|chr2	0	NA	NA	NA	NA
ARID5A|ENSG00000196843.17|chr2	30.8949530121818	0.074290387810922	0.228070042908568	0.333891124344872	NA
KANSL3|ENSG00000114982.19|chr2	161.798151287106	-0.123142472999518	0.202371421902674	0.297935213828264	0.723667240276533
FER1L5|ENSG00000249715.13|chr2	0	NA	NA	NA	NA
LMAN2L|ENSG00000114988.12|chr2	111.72446671729	0.201045132047761	0.266265617991932	0.11446237923203	0.51761399596632
CNNM4|ENSG00000158158.12|chr2	119.744651366119	0.0196665623117463	0.187987683984751	0.852589586180487	0.969373610333798
CNNM3|ENSG00000168763.16|chr2	135.727258237468	-0.0499078115718918	0.181058861428249	0.654657068875743	0.91450368623511
ANKRD23|ENSG00000163126.15|chr2	1.32601758327522	-0.00329669354902203	0.226295718510297	0.826960858895126	NA
ANKRD39|ENSG00000213337.9|chr2	66.0951124388662	-0.0745479336253611	0.210298544204994	0.453508014275328	0.821807375322808
SEMA4C|ENSG00000168758.11|chr2	43.2451571962684	0.113851840676994	0.241817025337632	0.212827784832191	0.650857956648247
FAM178B|ENSG00000168754.15|chr2	0	NA	NA	NA	NA
FAHD2B|ENSG00000144199.12|chr2	15.4574704308494	0.103056496105449	0.256606370917181	0.0344394678034914	NA
COX5B|ENSG00000135940.7|chr2	319.292487512244	0.0324970602300899	0.155514405169266	0.771079396398016	0.953629374718622
ACTR1B|ENSG00000115073.8|chr2	101.683783178436	0.100718187946347	0.205848383162749	0.371041868413021	0.780656563904285
C2orf92|ENSG00000228486.11|chr2	9.54107145116213	0.0248297878183576	0.22466446854511	0.529180121488721	NA
ZAP70|ENSG00000115085.15|chr2	0.463535060120506	0.00401079107407362	0.226724754640327	0.735014782128764	NA
TMEM131|ENSG00000075568.17|chr2	39.8672724039162	0.0541278980009884	0.216055127543515	0.519836093672606	0.856464079981646
VWA3B|ENSG00000168658.19|chr2	0	NA	NA	NA	NA
CNGA3|ENSG00000144191.12|chr2	0	NA	NA	NA	NA
INPP4A|ENSG00000040933.16|chr2	64.1201206052606	0.0706085433688701	0.218458558447858	0.416191275065596	0.80486031727495
COA5|ENSG00000183513.9|chr2	82.9764695607625	0.192971574629033	0.282291390761949	0.102624572005928	0.498763577272965
UNC50|ENSG00000115446.12|chr2	145.823247694039	0.0646724105756828	0.181075722202259	0.571704387781365	0.883560772013918
MGAT4A|ENSG00000071073.13|chr2	70.5972436307491	-0.0775287660488317	0.214670511074216	0.417650699373691	0.806353425056183
CRACDL|ENSG00000196872.12|chr2	0.95226173960165	-0.00426429381953982	0.226748004090255	0.672600838320013	NA
TSGA10|ENSG00000135951.16|chr2	0.699573629994329	-0.00225808533710103	0.226610764508527	0.870687805374317	NA
C2orf15|ENSG00000273045.7|chr2	20.2098052197858	0.00935863581710217	0.219231263452349	0.857554902246469	NA
LIPT1|ENSG00000144182.17|chr2	38.5646068943608	-0.0153851235835189	0.21182803783207	0.83486275902175	NA
ENSG00000273155|ENSG00000273155.1|chr2	26.1072711016684	0.0899302471459406	0.238574171843246	0.214106370458899	NA
MITD1|ENSG00000158411.11|chr2	51.8691276214632	0.0211799111394421	0.204276557705478	0.817072145092145	0.961568545440799
MRPL30|ENSG00000185414.20|chr2	384.722402585645	0.0697389460056247	0.149923250854441	0.538591071354668	0.867070188637135
LYG2|ENSG00000185674.10|chr2	2.47520209476364	-0.00643544922686417	0.226347440462591	0.692941824023815	NA
LYG1|ENSG00000144214.10|chr2	4.41947991970021	0.00364080702318892	0.224249320396624	0.915402990708356	NA
TXNDC9|ENSG00000115514.12|chr2	107.74215118075	0.240333944300924	0.288412278412289	0.0821505072766348	0.44951355944881
EIF5B|ENSG00000158417.11|chr2	541.495894488665	-0.0691088906357705	0.135182755909067	0.523659873657677	0.858903297601498
REV1|ENSG00000135945.10|chr2	74.9607124907754	-0.0478242780320526	0.208254545350662	0.588283846379195	0.888611064630365
AFF3|ENSG00000144218.21|chr2	77.1709390355992	-0.00810010337302007	0.195664172864793	0.932214592908977	0.98566574184437
LONRF2|ENSG00000170500.13|chr2	265.49222177077	-0.108978723817269	0.16296718036914	0.355213909973412	0.771468852014432
CHST10|ENSG00000115526.11|chr2	63.0876887972291	0.00998464956972505	0.200224984251578	0.91696372815179	0.983016691984979
NMS|ENSG00000204640.1|chr2	0	NA	NA	NA	NA
PDCL3|ENSG00000115539.14|chr2	36.017670283823	0.0361105961676053	0.214044577736296	0.646335097864304	NA
NPAS2|ENSG00000170485.17|chr2	10.1226270659168	0.02383874701387	0.223260675470861	0.614681898346086	NA
RPL31|ENSG00000071082.11|chr2	452.2519734855	-0.102482135268598	0.142284582190604	0.360058206048781	0.773696891250512
TBC1D8|ENSG00000204634.13|chr2	18.1893406060023	0.0489981053344132	0.224685105399018	0.434268286651716	NA
CNOT11|ENSG00000158435.8|chr2	252.06756228671	-0.0167574075291362	0.161507985909098	0.87955624310535	0.973773620715553
RNF149|ENSG00000163162.9|chr2	90.4559829931437	0.175836358800136	0.257037517808582	0.14247007651329	0.56171077180962
CREG2|ENSG00000175874.10|chr2	0.158710289933608	-0.00353391614500365	0.226708640637458	0.810923111553366	NA
RFX8|ENSG00000196460.14|chr2	0	NA	NA	NA	NA
MAP4K4|ENSG00000071054.17|chr2	242.316903173515	-0.0258102803132726	0.159007924818433	0.818261172569889	0.961782615989283
IL1R2|ENSG00000115590.14|chr2	0.154511686706835	0.0033028383805104	0.226693248127288	0.844577289943084	NA
IL1R1|ENSG00000115594.12|chr2	0	NA	NA	NA	NA
IL1RL2|ENSG00000115598.10|chr2	0	NA	NA	NA	NA
IL1RL1|ENSG00000115602.17|chr2	0	NA	NA	NA	NA
IL18R1|ENSG00000115604.12|chr2	1.99629624710614	-0.00482702132734903	0.226611531462414	0.509977925246678	NA
IL18RAP|ENSG00000115607.10|chr2	0	NA	NA	NA	NA
SLC9A4|ENSG00000180251.5|chr2	0	NA	NA	NA	NA
SLC9A2|ENSG00000115616.3|chr2	2.64860179123813	-0.010994108721097	0.226647315865827	0.454063388170233	NA
MFSD9|ENSG00000135953.11|chr2	93.4178956801698	0.0514078509031064	0.197248780619683	0.619008985349012	0.902819167746372
TMEM182|ENSG00000170417.16|chr2	18.0428181361136	0.0695798883518659	0.23499720807751	0.186327767304082	NA
POU3F3|ENSG00000198914.5|chr2	74.500423724185	-0.719606495042367	0.486852934446198	0.00588838308940909	0.0916103074673497
MRPS9|ENSG00000135972.9|chr2	96.665939145181	-0.0682778707161431	0.196522098115534	0.527264021147102	0.861543775983211
GPR45|ENSG00000135973.3|chr2	0	NA	NA	NA	NA
TGFBRAP1|ENSG00000135966.13|chr2	191.800971090967	-0.120869793507125	0.193917633240906	0.311487968775474	0.737606297424696
C2orf49|ENSG00000135974.10|chr2	137.912669098329	0.105469524225523	0.194456086149146	0.369866891800183	0.780471676990767
FHL2|ENSG00000115641.19|chr2	218.551603915707	-0.026542628940997	0.173357395268814	0.80931682113565	0.960199978081707
NCK2|ENSG00000071051.14|chr2	114.342611453461	-0.221935442701831	0.269114413307025	0.099075185396527	0.489479970792176
ECRG4|ENSG00000119147.10|chr2	0	NA	NA	NA	NA
UXS1|ENSG00000115652.15|chr2	57.7752147866826	-0.0570270658593663	0.209386860906674	0.542143425989131	0.868928033654146
RGPD3|ENSG00000153165.19|chr2	0	NA	NA	NA	NA
CD8B2|ENSG00000254126.8|chr2	0	NA	NA	NA	NA
ST6GAL2|ENSG00000144057.16|chr2	0.353429598497927	-0.00388400759854094	0.226731617676685	0.733140547462565	NA
RGPD4|ENSG00000196862.10|chr2	0	NA	NA	NA	NA
SLC5A7|ENSG00000115665.9|chr2	0	NA	NA	NA	NA
SULT1C3|ENSG00000196228.5|chr2	0	NA	NA	NA	NA
SULT1C2|ENSG00000198203.10|chr2	3.25284263197689	-0.0114520041052706	0.226551170168291	0.47343485463323	NA
SULT1C4|ENSG00000198075.10|chr2	7.14319200244201	-0.017960799910441	0.225185259494415	0.541434820571447	NA
GCC2|ENSG00000135968.22|chr2	34.4674706502659	-0.0327117051196606	0.215410633410445	0.65231428322944	NA
LIMS1|ENSG00000169756.17|chr2	212.428844102541	-0.179774221455063	0.197681715021178	0.162723153834387	0.591145430834896
RANBP2|ENSG00000153201.17|chr2	225.296405593508	-0.0178210582054964	0.161235177312744	0.870013519055696	0.970985001779083
CCDC138|ENSG00000163006.12|chr2	50.2185896039932	0.126069411386969	0.243657969302232	0.204264058363152	0.642862880702157
EDAR|ENSG00000135960.10|chr2	0	NA	NA	NA	NA
SH3RF3|ENSG00000172985.11|chr2	40.4248056690346	0.00297136405402455	0.211389943201606	0.973457623552	0.993768506252698
SEPTIN10|ENSG00000186522.15|chr2	66.236740135653	-0.0375920978324513	0.203939371495926	0.685638146476268	0.923220890332395
SOWAHC|ENSG00000198142.5|chr2	291.93613189943	-0.266278536579854	0.193810797812263	0.0519017561953873	0.3544387673085
RGPD5|ENSG00000015568.13|chr2	0	NA	NA	NA	NA
LIMS3|ENSG00000256977.13|chr2	0	NA	NA	NA	NA
MALL|ENSG00000144063.4|chr2	0	NA	NA	NA	NA
NPHP1|ENSG00000144061.14|chr2	4.95768695342802	0.00863693303867746	0.226440659526284	0.44381082159442	NA
LIMS4|ENSG00000256671.7|chr2	0	NA	NA	NA	NA
RGPD6|ENSG00000183054.13|chr2	0	NA	NA	NA	NA
BUB1|ENSG00000169679.15|chr2	83.8998207455238	-0.111096737226012	0.225965690642384	0.278150975929811	0.711166202950978
ACOXL|ENSG00000153093.20|chr2	4.03868187328278	-0.0314543427323514	0.228509467033116	0.202873011500851	NA
BCL2L11|ENSG00000153094.24|chr2	344.040551921899	0.049775187658985	0.145378594156926	0.657818707472787	0.914948348239171
ANAPC1|ENSG00000153107.13|chr2	33.9723696983	-0.0232841766844681	0.215972502818151	0.727310925350931	NA
MERTK|ENSG00000153208.18|chr2	18.0769574383165	-0.0162360950780934	0.221256877588802	0.731096118690124	NA
TMEM87B|ENSG00000153214.11|chr2	42.3844524130079	0.0181493423200074	0.210600247350878	0.819538163336227	0.962714775671858
FBLN7|ENSG00000144152.13|chr2	0.169429232247439	0.00281155041996635	0.226692852072489	0.844863859344971	NA
ZC3H6|ENSG00000188177.14|chr2	9.75402012623199	0.0270662596321164	0.224929004101899	0.500284885396632	NA
RGPD8|ENSG00000169629.12|chr2	1.92408449646447	0.00405530753181597	0.226412797423629	0.761487953638368	NA
