baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CSTF2T	458.248685814235	0.150430325179735	0.207253017788632	0.72582935961469	0.467943385968564	0.938771958068802
CSTF3	232.080860185112	-0.535399414050031	0.375107742060703	-1.42732168392138	0.153487193182573	0.677258069352685
CSTL1	0	NA	NA	NA	NA	NA
CT45A1	0	NA	NA	NA	NA	NA
CT45A10	0	NA	NA	NA	NA	NA
CT45A2	0	NA	NA	NA	NA	NA
CT45A3	0	NA	NA	NA	NA	NA
CT45A5	0	NA	NA	NA	NA	NA
CT45A6	0	NA	NA	NA	NA	NA
CT45A7	0	NA	NA	NA	NA	NA
CT45A8	0	NA	NA	NA	NA	NA
CT45A9	0	NA	NA	NA	NA	NA
CT47A1	0	NA	NA	NA	NA	NA
CT47A10	0	NA	NA	NA	NA	NA
CT47A11	0	NA	NA	NA	NA	NA
CT47A12	0	NA	NA	NA	NA	NA
CT47A2	0	NA	NA	NA	NA	NA
CT47A3	0	NA	NA	NA	NA	NA
CT47A4	0	NA	NA	NA	NA	NA
CT47A5	0	NA	NA	NA	NA	NA
CT47A6	0	NA	NA	NA	NA	NA
CT47A7	0	NA	NA	NA	NA	NA
CT47A8	0	NA	NA	NA	NA	NA
CT47A9	0	NA	NA	NA	NA	NA
CT47B1	0	NA	NA	NA	NA	NA
CT55	0	NA	NA	NA	NA	NA
CT83	0	NA	NA	NA	NA	NA
CTAG1A	0	NA	NA	NA	NA	NA
CTAG1B	0	NA	NA	NA	NA	NA
CTAG2	0	NA	NA	NA	NA	NA
CTAGE1	0	NA	NA	NA	NA	NA
CTAGE15	0	NA	NA	NA	NA	NA
CTAGE4	0	NA	NA	NA	NA	NA
CTAGE6	0	NA	NA	NA	NA	NA
CTAGE8	0	NA	NA	NA	NA	NA
CTAGE9	0	NA	NA	NA	NA	NA
CTBP1	386.892393941352	-0.726278675692694	0.277243113764475	-2.61964550113114	0.00880212143039396	0.188420411869371
CTBP2	1160.72940148155	-0.116027445256374	0.174287979012683	-0.665722592651846	0.505588429977073	0.95149183871204
CTBS	68.8492002708636	-0.520261698293781	0.683460429628435	-0.761217000633997	0.446527465555713	0.929969247432885
CTC1	12.1531449646159	1.01583705195187	1.62383517581146	0.625578917789015	0.531591170404229	0.961153718736153
CTCF	388.014421307832	0.22993391251833	0.20572426839651	1.11768005938492	0.263703662221338	0.800240849705768
CTCFL	0	NA	NA	NA	NA	NA
CTDNEP1	721.014596169945	0.101711766362978	0.172988707491417	0.58796766469872	0.55655399702277	0.966259053729028
CTDP1	110.177276168353	-0.118443225247669	0.437176476224901	-0.270927718413506	0.786446625818435	0.982256605684589
CTDSP1	175.659091552316	-0.779641096478263	0.338680552452595	-2.30199546691536	0.0213354278171634	0.30642298323138
CTDSP2	168.251535790377	-0.0503349780081012	0.460827028280601	-0.10922748649511	0.913022059663847	0.992760541098534
CTDSPL	122.041594927043	-0.706174058441796	0.400771481673463	-1.76203669855223	0.0780630972186835	0.535999989943052
CTDSPL2	190.930723338041	0.108886770525016	0.352408591418954	0.308978762653288	0.757337681871097	0.978805695656258
CTF1	0.426279280827515	-3.64991657763724	6.15012165005866	-0.593470631203275	0.552866232030867	0.96587087050814
CTH	129.10659289509	1.00626193678012	0.51255802854433	1.96321563753067	0.0496211230935959	0.447524141359287
CTHRC1	0.0971350047749071	-0.561912936916566	6.23277661019478	-0.0901545125165341	0.928164430819529	NA
CTIF	0	NA	NA	NA	NA	NA
CTLA4	0	NA	NA	NA	NA	NA
CTNNA1	306.715048181648	-0.653870861166788	0.350998918225865	-1.86288568771607	0.0624783508675818	0.491658138528536
CTNNA2	0.79805030405716	-0.0191977146454348	6.10509668053143	-0.0031445390056892	0.997491025011362	0.999676690947113
CTNNA3	6.99251214568411	-0.405926961992964	2.3438327146525	-0.173189391655517	0.862502561874327	0.98594152623954
CTNNAL1	372.6146870039	-0.084464316774577	0.269150837350159	-0.313817774472278	0.753659443788159	0.978805695656258
CTNNB1	288.440261132391	-0.105190450231772	0.273217109989727	-0.385006818334793	0.700232363904855	0.978805695656258
CTNNBIP1	72.8308605222788	0.747613929857228	0.794199371523243	0.941342887773047	0.346529171126839	0.876991929391199
CTNNBL1	170.617041383743	0.263150594991709	0.340262420655494	0.77337542736799	0.439300228147356	0.927936573774569
CTNND1	166.628065577382	-0.637068298896227	0.452321998853423	-1.40843978517762	0.159000885398904	0.685825408234854
CTNND2	1.839490678939	-4.1362303843118	4.49116957992549	-0.920969540495602	0.357066329903385	0.885433400389621
CTNS	61.639101151464	0.307021058468873	0.521075436277068	0.589206546872463	0.555722725906856	0.966037509471943
CTPS1	445.089072848593	0.0654307097583768	0.216419076335911	0.302333374978551	0.76239793847524	0.978805695656258
CTPS2	45.1714800834618	-0.951235729406896	0.942243663272904	-1.00954324925122	0.312714170804382	0.847474255279021
CTR9	84.3687485800532	0.620949449516744	0.60750296786276	1.02213401804651	0.306717474488464	0.841909812140957
CTRB1	0	NA	NA	NA	NA	NA
CTRB2	0	NA	NA	NA	NA	NA
CTRC	0.274386118851559	-2.07254867257892	6.1784136921273	-0.335449967557177	0.737285680489402	0.978805695656258
CTRL	2.3230887413737	0.266488814111269	3.82382407210773	0.0696917036678359	0.944439045241144	0.994233154022168
CTSA	34.6813893174841	-0.199589758651847	0.89365868704154	-0.223340030758935	0.823270873943813	0.985581992147205
CTSB	19.4246305099159	0.0753724071464028	1.19521692074025	0.063061696867311	0.949717375034356	0.994233154022168
CTSC	170.249832133187	0.157383797189531	0.548930159719777	0.286710056648871	0.774334336645168	0.978976923241408
CTSD	77.0942731869001	1.29806158474221	0.549782930154537	2.36104381119534	0.0182235775640195	0.279771785761387
CTSE	0	NA	NA	NA	NA	NA
CTSF	0.126999404407603	1.82092407514378	6.21680464291576	0.292903538028781	0.769595884446492	0.978805695656258
CTSG	0	NA	NA	NA	NA	NA
CTSH	8.99959725606702	-0.619665136211486	2.39219541261173	-0.259036169430219	0.795607333486985	0.983043914957331
CTSK	2.41111908817118	2.62817675283644	3.79103222084951	0.69326151816444	0.48814544801601	0.944430180991424
CTSL	144.958090651162	0.514496730038218	0.427279733397929	1.20412153870884	0.228542606141187	0.767424427583758
CTSO	0.147513339907482	1.81518983866431	6.21660048705048	0.291990750000012	0.77029369638208	0.978805695656258
CTSS	0.298509822193426	3.25807257458973	6.16281836243302	0.528666006846821	0.597037162287134	0.978805695656258
CTSV	84.3101208502361	0.295060408918111	0.544278416707751	0.542113006616875	0.587740659114274	0.97821389646206
CTSW	0	NA	NA	NA	NA	NA
CTSZ	7.57425320285783	-3.42367100050242	2.21251371343682	-1.54741233001636	0.121763849909669	0.623557486988463
CTTN	0	NA	NA	NA	NA	NA
CTTNBP2	32.9492995692757	0.63779284276655	0.783057835504009	0.814490084702416	0.415364250149557	0.917005720583891
CTTNBP2NL	92.1874235914532	0.108391144084787	0.693906545861851	0.156204239218067	0.875872035342103	0.986951216386977
CTU1	32.8547815248919	-0.596638639960176	0.921104346209693	-0.647742725800089	0.517151364908937	0.955646156887528
CTU2	105.541531778793	0.0768159921904266	0.506234794497451	0.15173985080714	0.879392124689891	0.988607101530839
CTXN1	19.7507071909666	0.354835107496728	1.14108504716475	0.310962893062516	0.755828831104728	0.978805695656258
CTXN2	0	NA	NA	NA	NA	NA
CTXN3	0.48376035010765	3.12430756530151	6.16965967932816	0.506398687721739	0.612576795617127	0.978805695656258
CTXND1	0	NA	NA	NA	NA	NA
CTXND2	0	NA	NA	NA	NA	NA
CUBN	5.69632271242645	-5.36380589398703	2.68482986563887	-1.99781966173513	0.0457362149292789	0.434841673336204
CUEDC1	151.819612665494	0.677925120260056	0.368915278979538	1.83761735793452	0.0661188092089402	0.504037663206468
CUEDC2	62.855536718121	0.0341235524861213	0.609353796756182	0.0559995731014949	0.955342147244865	0.994667255606259
CUL1	487.224232345177	-0.175750374226079	0.192888660533977	-0.911149332156418	0.362216696487821	0.888440401959459
CUL2	202.726433711022	0.0957829540676547	0.325575644766812	0.294195698011311	0.768608367757553	0.978805695656258
CUL3	335.848000766174	-0.273048103414306	0.264232464461881	-1.03336319392236	0.301433964092512	0.835799455179412
CUL4A	334.091740060524	-0.267838517738591	0.318724501839694	-0.840344925453213	0.400715019106952	0.910342000924432
CUL4B	325.900812155541	-0.643478365950325	0.319360405711393	-2.01489713327781	0.0439154284437468	0.426477051792526
CUL5	485.308447380285	0.334300076732471	0.235644980052028	1.41865986985448	0.155998202153804	0.679958371855071
CUL7	33.2849685756663	-1.02368907404759	0.828589525642023	-1.2354598294667	0.216659417879046	0.757906987565126
CUL9	3.09489989595843	1.36341094634901	2.89804782167228	0.470458401739648	0.638027547433315	0.978805695656258
CUTA	0.0723877619078118	-0.523994359614527	6.22923593235792	-0.0841185604951364	0.932962167803115	NA
CUTC	280.423160257344	0.194924445452019	0.312945162486186	0.622870933371988	0.533369340292293	0.961187661355601
CUX1	690.793102540296	0.243867874802797	0.250916162779476	0.971909788916735	0.33109542948005	0.865938103478638
CUX2	12.9522053481429	0.365580447690948	1.4600578919378	0.250387638537912	0.80228758823982	0.984301319249316
CUZD1	7.48772823161305	-3.53924781697469	2.09180232673808	-1.69196093327506	0.0906534226322144	0.566731631709867
CWC15	494.756351462195	-0.348548714366687	0.200592294416224	-1.73759772468357	0.082281721043428	0.546203302819433
CWC22	130.190360237213	0.264649765307532	0.409990137096277	0.645502760583201	0.518601429900612	0.9561755407742
CWC25	0.506714333354683	-2.08189230474833	6.18396861307401	-0.336659584647122	0.7363735333438	0.978805695656258
CWC27	403.24338183728	-0.265723231363326	0.298911503559268	-0.888969571927627	0.374019433064542	0.893780215356896
CWF19L1	179.119713497984	0.348017409302109	0.328502350883138	1.05940614539442	0.289414852140909	0.828668918799159
CWF19L2	47.4876302421929	1.39909415015738	0.693592969122597	2.01716887633283	0.043677892857392	0.425681902949583
CWH43	0	NA	NA	NA	NA	NA
CX3CL1	0.992183519579888	0.356738037218671	5.73535557026093	0.0621998118248214	0.950403712343533	0.994233154022168
CX3CR1	0.676062939897149	0.576709134923661	6.13752168843923	0.0939644964530167	0.925137359640573	0.992760541098534
CXADR	265.319528591127	-0.71417490686398	0.292600212582007	-2.44078738207963	0.0146552802795582	0.249578907193501
CXCL1	1.77985290455886	-0.229943518364115	4.76654107746065	-0.0482411699862275	0.961524039461186	0.995856165511351
CXCL10	0	NA	NA	NA	NA	NA
CXCL11	0	NA	NA	NA	NA	NA
CXCL12	0	NA	NA	NA	NA	NA
CXCL13	0	NA	NA	NA	NA	NA
CXCL14	0	NA	NA	NA	NA	NA
CXCL16	43.5653584541699	-0.458793046114608	0.785246869790728	-0.584265998076348	0.559041364614683	0.967610399468441
CXCL17	0.454469563950473	-3.04653361153571	6.14933492204428	-0.495424895563002	0.620300224924575	0.978805695656258
CXCL2	2.62544898557883	-3.24479685302325	3.65021776252567	-0.888932404618539	0.37403940885982	0.893780215356896
CXCL3	7.82615223531065	-0.0254690605590619	2.04343303987746	-0.0124638586447585	0.990055537095011	0.998640450551098
CXCL5	0	NA	NA	NA	NA	NA
CXCL6	3.18537585701685	0.357787568633132	3.11366917170933	0.114908665276316	0.908517516697022	0.992012370130392
CXCL8	5.58559359194719	-0.6588784496615	2.43664686311828	-0.270403750184097	0.786849655301594	0.982256605684589
CXCL9	0	NA	NA	NA	NA	NA
CXCR1	0	NA	NA	NA	NA	NA
CXCR2	0.368783349768705	2.55849205096149	6.19705805457633	0.41285591137429	0.679712184605918	0.978805695656258
CXCR3	0	NA	NA	NA	NA	NA
CXCR4	26.5127556766019	0.341280116409122	0.961564567751265	0.354921684778015	0.722648262612233	0.978805695656258
CXCR5	0	NA	NA	NA	NA	NA
CXCR6	0	NA	NA	NA	NA	NA
CXXC1	215.760340904525	0.18085071244854	0.318374602476893	0.568043779376736	0.570005241194961	0.973515628419135
CXXC4	56.9931777357169	-0.977578553109796	0.753521444223144	-1.29734669212719	0.194511925549985	0.734590194023769
CXXC5	409.003854438344	-0.0859970547505435	0.246596471118355	-0.348735950520836	0.727287552005593	0.978805695656258
CXorf38	110.994175248659	0.280930965274686	0.529616583386129	0.530442161532292	0.59580540045644	0.978805695656258
CXorf49	0	NA	NA	NA	NA	NA
CXorf49B	0	NA	NA	NA	NA	NA
CXorf51A	0	NA	NA	NA	NA	NA
CXorf51B	0	NA	NA	NA	NA	NA
CXorf58	4.22717311609506	-1.25757829939545	2.96560242987559	-0.424054919407457	0.671525761401858	0.978805695656258
CXorf65	0	NA	NA	NA	NA	NA
CXorf66	0.0634997022038017	1.34398056835652	6.23117193582385	0.215686644855649	0.829232012068009	NA
CYB561	31.1035372022391	0.323305202590572	0.946460053130752	0.341594134397036	0.732656352033925	0.978805695656258
CYB561A3	55.1103567429433	-1.71549982978321	0.680265596822899	-2.52180889022649	0.0116753119457003	0.219857187508625
CYB561D1	37.019121151181	-0.802685399219437	0.962835274314821	-0.833668458803246	0.404467836613311	0.912289193916609
CYB561D2	99.2213743644382	0.365462610708269	0.509626486669775	0.717118556958127	0.473300946438544	0.942438577651428
CYB5A	283.093163842579	-0.112302798434342	0.324860818977917	-0.345695115796577	0.729571855253159	0.978805695656258
CYB5B	408.471002252404	0.132695845066394	0.24481074293775	0.542034403695001	0.587794805735177	0.97821389646206
CYB5D1	124.703760377346	-0.641267361841837	0.392254017629199	-1.63482675261731	0.102085370882434	0.589669622563988
CYB5D2	136.323185680806	-0.182863704943311	0.433492097550572	-0.421838612460467	0.673142819919843	0.978805695656258
CYB5R1	62.7194790312492	-1.22992054636618	0.853389322176442	-1.44121857914679	0.149522941134333	0.674235343973344
CYB5R2	0.190499106611405	2.11345130263059	6.21069518094698	0.340292228334468	0.733636469208178	0.978805695656258
CYB5R3	553.83448169424	0.0226353753983374	0.180769532332359	0.125216761399374	0.900351948004032	0.991442183129073
CYB5R4	159.756710191996	-0.662212867260079	0.370022891041081	-1.78965378438319	0.0735095863442357	0.523742149361976
CYB5RL	72.207259505833	0.360660687551997	0.533512910858866	0.676011170885056	0.499033552629209	0.948045120783304
CYBA	14.1111884509304	0.164101459712185	1.75103886446001	0.0937166290496877	0.925334260344049	0.992760541098534
CYBB	0.322506900071767	2.58971586772665	6.19110147769246	0.418296465832101	0.675730373287749	0.978805695656258
CYBC1	49.2417027402041	-0.65871082923564	0.859715928986672	-0.766195910795846	0.443559741150146	0.929816771910508
CYBRD1	10.4479191616707	-3.35469105986948	1.63652799650318	-2.04988308604408	0.0403758411145211	0.4070122455728
CYC1	452.696247087198	-0.207012928804003	0.213411276213608	-0.97001870040269	0.332037170896675	0.866606019963329
CYCS	934.215480622272	-0.453780220868609	0.139374048252114	-3.25584444564432	0.00113055672504513	0.0605474890631768
CYFIP1	2.92263849258024	-2.42915597648197	3.33153773178592	-0.729139566184587	0.465916294065671	0.938656936896417
CYFIP2	193.904357846992	-0.434846280983463	0.372325161701915	-1.16792074700448	0.242838734575771	0.781729936344631
CYGB	1.08448753006937	-4.2873629163952	5.60751366137465	-0.764574671645861	0.444524856206118	0.929816771910508
CYHR1	82.3154484002607	0.300681886735468	0.756862160492463	0.397274302284877	0.691165195263847	0.978805695656258
CYLC1	0	NA	NA	NA	NA	NA
CYLC2	0	NA	NA	NA	NA	NA
CYLD	112.630421820524	-0.0279772753047775	0.450037256448489	-0.0621665759976469	0.950430179476514	0.994233154022168
CYP11A1	0	NA	NA	NA	NA	NA
CYP11B1	0	NA	NA	NA	NA	NA
CYP11B2	0	NA	NA	NA	NA	NA
CYP17A1	0	NA	NA	NA	NA	NA
CYP19A1	0	NA	NA	NA	NA	NA
CYP1A1	8.50452731326821	-4.95006101275546	1.98593999247277	-2.49255316450521	0.0126828341916896	0.229750746826606
CYP1A2	0	NA	NA	NA	NA	NA
CYP1B1	105.891475023247	0.184957120130227	0.509518625130775	0.363003648949547	0.71660215852627	0.978805695656258
CYP20A1	187.069556332197	0.197139475327882	0.396194759034501	0.497582239119711	0.618778524766205	0.978805695656258
CYP21A2	0	NA	NA	NA	NA	NA
CYP24A1	1.73014124833062	-1.34726866231273	4.31212360705945	-0.312437393980798	0.754708135410669	0.978805695656258
CYP26A1	36.76436672548	0.980709250200142	0.737028309839943	1.33062629631298	0.183312005480338	0.721897028513301
CYP26B1	8.4640670722476	-3.31329058561193	1.94613822360389	-1.70249499517888	0.0886626158820293	0.561172042820112
CYP26C1	1.35812818567019	-30	6.09973944318776	-4.91824286584966	8.73245281632639e-07	0.000336057770972324
CYP27A1	0.618473368335153	-1.36024498645132	6.15481887420234	-0.221004876707701	0.825088635801025	0.985581992147205
CYP27B1	15.8730940327119	0.740658885047017	1.50415397515538	0.492408953658156	0.622430270942718	0.978805695656258
CYP27C1	7.55160950234569	-1.26389563183602	1.95163433961709	-0.647608830291434	0.517237984533354	0.955646156887528
CYP2A13	0	NA	NA	NA	NA	NA
CYP2A6	0	NA	NA	NA	NA	NA
CYP2A7	0	NA	NA	NA	NA	NA
CYP2B6	0	NA	NA	NA	NA	NA
CYP2C18	0	NA	NA	NA	NA	NA
CYP2C19	0.253998808815207	2.36515651362135	6.20279700569155	0.381304839002652	0.702977063403982	0.978805695656258
CYP2C8	0	NA	NA	NA	NA	NA
CYP2C9	0	NA	NA	NA	NA	NA
CYP2D6	0	NA	NA	NA	NA	NA
CYP2D7	0	NA	NA	NA	NA	NA
CYP2E1	0.06970533170136	-0.547921708714899	6.23150170288936	-0.087927715475203	0.929934128147922	NA
CYP2F1	0	NA	NA	NA	NA	NA
CYP2J2	15.4337533009573	0.435708578067738	1.47033435645182	0.296332991306263	0.76697579333366	0.978805695656258
CYP2R1	67.9460776913017	-0.739488284079092	0.543895904268383	-1.35961362877665	0.173952223031904	0.709275367106622
CYP2S1	9.35176141197824	0.511772439364555	1.73602062257716	0.294796290268037	0.768149500508147	0.978805695656258
CYP2U1	48.9880924522952	-0.79275667069059	0.775138937186173	-1.02272848473897	0.30643623952059	0.841684525648541
CYP2W1	0	NA	NA	NA	NA	NA
CYP39A1	6.31308693971997	1.67022712866836	2.37632520424629	0.702861344770405	0.482142162928394	0.944430180991424
CYP3A4	0	NA	NA	NA	NA	NA
CYP3A43	0	NA	NA	NA	NA	NA
CYP3A5	2.48028567260586	-8.41873785863858	3.68741751556296	-2.28309862474396	0.0224245595620904	0.31470955053724
CYP3A7	0	NA	NA	NA	NA	NA
CYP3A7-CYP3A51P	0	NA	NA	NA	NA	NA
CYP46A1	4.20298505882725	1.0883926833232	2.7775118235176	0.3918588839506	0.695162484137057	0.978805695656258
CYP4A11	0	NA	NA	NA	NA	NA
CYP4A22	0	NA	NA	NA	NA	NA
CYP4B1	0	NA	NA	NA	NA	NA
CYP4F11	0	NA	NA	NA	NA	NA
CYP4F12	0.20911599510408	-1.31955092762657	6.21081390668818	-0.212460226220206	0.831748004311789	0.985581992147205
CYP4F2	0	NA	NA	NA	NA	NA
CYP4F22	0	NA	NA	NA	NA	NA
CYP4F3	0.268336709376426	-2.21306111449209	6.17224685638405	-0.358550324701139	0.719931514056754	0.978805695656258
CYP4F8	0	NA	NA	NA	NA	NA
CYP4V2	21.6799718098989	0.714073262936094	1.36047584373931	0.524870225533326	0.599673408875946	0.978805695656258
CYP4X1	34.6378905625996	-0.912627627596655	1.17672639775025	-0.775564846120119	0.438005963531459	0.927936573774569
CYP4Z1	0	NA	NA	NA	NA	NA
CYP51A1	175.138301255252	0.292039337589816	0.378786203683103	0.770987260756042	0.440714482596177	0.928618402247841
CYP7A1	0	NA	NA	NA	NA	NA
CYP7B1	14.8041253508546	-2.14501110685792	1.6299253234258	-1.31601802612006	0.188167992473575	0.727829140019462
CYP8B1	0	NA	NA	NA	NA	NA
CYREN	260.161184931402	-0.168936043636065	0.278983546405391	-0.605541243606474	0.54481942922636	0.963881178441417
CYRIA	5.44620959418342	-3.10951984484107	5.81527015742253	-0.534716317671351	0.592846036198992	0.978805695656258
CYRIB	121.145598900469	-0.585959391893332	0.426609913057579	-1.37352502592748	0.169589186695663	0.703267873226099
CYS1	1.35150404326963	-7.57370891654103	5.1659330564764	-1.46608731350981	0.142624501461288	0.661272526960003
CYSLTR1	0	NA	NA	NA	NA	NA
CYSLTR2	0	NA	NA	NA	NA	NA
CYSRT1	10.7154200778987	-1.8382721009833	1.72950641545082	-1.06288828104991	0.287832618086821	0.826936730812648
CYSTM1	268.636574170775	-0.0455624898992126	0.369601723380152	-0.12327456020098	0.901889685178628	0.99178707559877
CYTH1	114.747550389746	-0.549040418440039	0.465162402706075	-1.18031985226236	0.237873025279124	0.775216010113321
CYTH2	83.5488867531571	0.00522864236169641	0.527395664887177	0.00991407914362539	0.992089838897194	0.998816004779169
CYTH3	32.6230455918155	-1.74555672589314	1.16529854153013	-1.49794809113988	0.13414673757562	0.648857034305748
CYTH4	0	NA	NA	NA	NA	NA
CYTIP	0	NA	NA	NA	NA	NA
CYTL1	0	NA	NA	NA	NA	NA
CYYR1	0	NA	NA	NA	NA	NA
CZIB	143.607840188551	0.147080009496502	0.346715435057522	0.424209581186082	0.671412973935053	0.978805695656258
D2HGDH	29.4793421643097	-0.109255767947686	1.04623642189658	-0.104427417800683	0.91683016536869	0.992760541098534
DAAM1	205.199699685823	-0.19465815664039	0.329313454038425	-0.591102957541715	0.554451438348968	0.966037509471943
DAAM2	25.8199129954989	-0.00784945364066889	1.15605956060607	-0.00678983497749351	0.994582537126942	0.999137860781467
DAB1	0.616773598875309	-0.437892394915085	6.10747365774618	-0.0716977951038235	0.942842410900725	0.994233154022168
DAB2	98.4104217709825	0.242736338459672	0.469328185903783	0.517199575372266	0.605016848425894	0.978805695656258
DAB2IP	60.8522327837279	0.201344465540417	0.640450085374695	0.314379637286832	0.753232719822023	0.978805695656258
DACH1	145.603499871976	0.152354891716452	0.412262200932468	0.369558235928133	0.711711674215505	0.978805695656258
DACH2	0.208275226019425	-0.0953178928709902	6.21804905874675	-0.0153292281824167	0.987769524502965	0.99812071781308
DACT1	26.8753623028101	0.118779010622549	1.10546503289135	0.107447098812236	0.914434291297761	0.992760541098534
DACT2	0.437064387538729	-0.208793564040163	6.15950181001799	-0.0338978005819522	0.97295864706312	0.997366706171466
DACT3	7.97486249130292	-4.37462410556127	2.04788311236987	-2.13616884632582	0.0326656537711823	0.372166247768754
DAD1	332.885268755093	0.237483959724225	0.23566159944169	1.00773295389173	0.31358268031195	0.848226785597991
DAG1	240.66703767189	-0.102223304374766	0.327299923830156	-0.312323031360715	0.754795038382177	0.978805695656258
DAGLA	24.1268841845221	-1.36676731574241	1.33153452563894	-1.02646029030795	0.304674672034009	0.83991970496545
DAGLB	36.0302406058266	-1.43552473577416	1.0442784131997	-1.3746571006631	0.169237776971812	0.702390485210477
DALRD3	26.0542483068375	0.202477585478708	1.0233804092584	0.197851731034635	0.843161070585024	0.98594152623954
DAND5	1.32197799950527	-3.21217352852636	5.9085310832715	-0.543650102412224	0.586682275157601	0.978030423935809
DAO	0	NA	NA	NA	NA	NA
DAOA	0	NA	NA	NA	NA	NA
DAP	180.119924134804	-0.720859629358726	0.479090322626612	-1.5046424344508	0.132416030319604	0.644846412673881
DAP3	545.208474423399	0.269371208093415	0.178827578576881	1.50631804242436	0.131985548639067	0.644846412673881
DAPK1	66.9918827718757	1.31388584561904	0.644477715661264	2.03868312850962	0.0414816626596659	0.412379901423148
DAPK2	17.0311031078551	3.94528217305792	1.47725015964319	2.67069334689451	0.00756947637580589	0.17505935316072
DAPK3	143.806447396907	0.0369096784343336	0.451215528882036	0.0818005500071853	0.934805318699202	0.994233154022168
DAPL1	0.959093116077243	-0.429199943013928	6.10047448437733	-0.0703551738660761	0.943910968865076	0.994233154022168
DAPP1	0	NA	NA	NA	NA	NA
DARS1	801.759181804761	0.280962468243655	0.164222757388625	1.71086195793663	0.0871065987099904	0.55855182714106
DARS2	218.661256338356	-0.462606473605951	0.290148710465947	-1.59437714840454	0.110851587509504	0.601282083832661
DAW1	0	NA	NA	NA	NA	NA
DAXX	171.854874802838	0.512870661373463	0.446502664718429	1.14863964293894	0.250704603309199	0.789143483282896
DAZ1	0	NA	NA	NA	NA	NA
DAZ2	0	NA	NA	NA	NA	NA
DAZ3	0	NA	NA	NA	NA	NA
DAZ4	0	NA	NA	NA	NA	NA
DAZAP1	642.677962375515	0.0864594880445442	0.196989554684947	0.438903921493818	0.660731155143251	0.978805695656258
DAZAP2	421.223935718538	0.248820423480769	0.222309692096958	1.11925135217339	0.263032923350316	0.799773536756352
DAZL	0	NA	NA	NA	NA	NA
DBF4	416.357763252724	-0.286239797271785	0.204397160868916	-1.40040984940763	0.161390622249031	0.689926924532634
DBF4B	141.483168699591	0.442271250179259	0.383762085394268	1.15246207744801	0.249131244458946	0.787435708530554
DBH	0	NA	NA	NA	NA	NA
DBI	405.361510499309	-0.26416999879563	0.219795035410923	-1.20189247360271	0.229405190846505	0.7683337998433
DBN1	21.1697272492734	-0.233534760837617	1.15657715660718	-0.201918877182989	0.839980144170424	0.985603916170434
DBNDD1	29.7188312683811	1.0622139858244	1.0094449172617	1.0522753323736	0.292673245742626	0.831297531239207
DBNDD2	443.570072512199	-0.593091198957855	0.267240661246592	-2.21931496573641	0.0264653041591615	0.34143802720138
DBNL	188.487329233186	0.642824686391283	0.330372114353495	1.94575951922948	0.0516836333458905	0.454999428201123
DBP	33.323069051531	-0.756329486397421	1.12582190418813	-0.671802070632865	0.501709710366483	0.950367946223579
DBR1	198.987987829367	0.218599242849449	0.351204992448289	0.622426353696084	0.533661556002444	0.961245544945188
DBT	216.655689702024	0.613795180713528	0.330999788180487	1.854367291555	0.0636866309555078	0.497627477618131
DBX1	0	NA	NA	NA	NA	NA
DBX2	3.74129962117941	1.62195725057612	2.905560631967	0.558225229489735	0.576690594846596	0.974151469007703
DCAF1	165.552235496262	-0.0451325461894325	0.323366375651747	-0.139570931264785	0.88899900926162	0.989980395631757
DCAF10	108.249512139137	-0.174622015289618	0.403368729110353	-0.432909154050574	0.665080769448027	0.978805695656258
DCAF11	0	NA	NA	NA	NA	NA
DCAF12	333.895277116416	-0.302289239764396	0.274700317042778	-1.10043280262149	0.271143592793318	0.809547650961369
DCAF12L1	0	NA	NA	NA	NA	NA
DCAF12L2	0	NA	NA	NA	NA	NA
DCAF13	144.678368590606	-0.0510624046187171	0.355037635704798	-0.143822511991866	0.885640625689737	0.989433839283998
DCAF15	0	NA	NA	NA	NA	NA
DCAF16	154.387143494822	-0.983661903592974	0.523219414996148	-1.88001797219282	0.0601056285851593	0.482661875945261
DCAF17	106.961847059942	0.223094822992924	0.448037789241868	0.497937514088771	0.618528085047816	0.978805695656258
DCAF4	78.8182456191771	0.122080272077017	0.483995068344573	0.252234537212483	0.800859784063609	0.984044890338625
DCAF4L1	22.0552266751379	1.23822299124809	1.55277672433366	0.797425007629122	0.42520424030753	0.92002732654711
DCAF4L2	0	NA	NA	NA	NA	NA
DCAF5	218.94959984023	0.757701942645771	0.339460431283863	2.23207735811826	0.0256098506000265	0.337669753328489
DCAF6	172.163746648745	-0.0660890857953159	0.409834979915977	-0.161257796513283	0.871890361667154	0.98647014691426
DCAF7	647.430706205497	0.391069982315773	0.203481552926278	1.92189403261267	0.0546190928547361	0.463675422065671
DCAF8	198.774061527634	-0.737231429037536	0.352469146992393	-2.09161974978039	0.036472544385116	0.388578328382558
DCAF8L1	0	NA	NA	NA	NA	NA
DCAF8L2	0	NA	NA	NA	NA	NA
DCAKD	68.0971091216295	-0.984982777497236	0.881411536875898	-1.11750610956199	0.263777988783012	0.800240849705768
DCANP1	0	NA	NA	NA	NA	NA
DCBLD1	67.3986884945738	-0.69817248218107	0.563608515128427	-1.2387543187171	0.215436495876294	0.756420305877591
DCBLD2	35.0305575701365	-0.682006974640195	1.04476896403513	-0.652782575016522	0.513896458756167	0.95445759317804
